state,recording_id,common_name,scientific_name,date,time,latitude,longitude,duration_metadata,audio_url,source_url,license,audit_action,audit_reason,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,file_size_bytes,duration_seconds,rms,peak_amplitude,quality,date_original,time_original,datetime_local,source_timezone,has_date,has_time,has_datetime_local,year,month,day_of_year,hour,minute,season,duration_metadata_seconds,duration_difference_seconds,duration_category,species_id
AZ,511453,Canada Goose,Branta canadensis,2019-12-10,08:52:00,33.3634,-111.7341,0:19,https://xeno-canto.org/511453/download,https://xeno-canto.org/511453,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,475303,19.36900226757369,0.1565744131803512,0.9160377383232116,B,2019-12-10,08:52,2019-12-10 08:52:00,,True,True,True,2019.0,12.0,344.0,8.0,52.0,Winter,19,0.36900226757369126,Medium (10–30s),Branta canadensis
AZ,611977,Cinnamon Teal,Spatula cyanoptera,2020-03-22,17:36:00,31.5633,-109.716,0:08,https://xeno-canto.org/611977/download,https://xeno-canto.org/611977,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,140062,8.448,0.0104559147730469,0.1029753610491752,B,2020-03-22,17:36,2020-03-22 17:36:00,,True,True,True,2020.0,3.0,82.0,17.0,36.0,Spring,8,0.4480000000000004,Short (3–10s),Spatula cyanoptera
AZ,608781,Common Nighthawk,Chordeiles minor,2020-05-26,04:37:00,33.4426,-109.4875,1:29,https://xeno-canto.org/608781/download,https://xeno-canto.org/608781,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1434343,89.328,0.0150433918461203,0.7040959000587463,B,2020-05-26,04:37,2020-05-26 04:37:00,,True,True,True,2020.0,5.0,147.0,4.0,37.0,Spring,89,0.32800000000000296,Long (≥30s),Chordeiles minor
AZ,110689,Common Poorwill,Phalaenoptilus nuttallii,2012-05-22,05:00:00,34.285,-114.069,0:43,https://xeno-canto.org/110689/download,https://xeno-canto.org/110689,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,low_amplitude,False,True,False,False,True,693253,42.97043083900227,0.0078521613031625,0.080069251358509,B,2012-05-22,05:00,2012-05-22 05:00:00,,True,True,True,2012.0,5.0,143.0,5.0,0.0,Spring,43,-0.029569160997731103,Long (≥30s),Phalaenoptilus nuttallii
AZ,196870,Costa's Hummingbird,Calypte costae,2014-08-25,06:00:00,32.1999,-110.7666,1:18,https://xeno-canto.org/196870/download,https://xeno-canto.org/196870,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1255071,78.13224489795918,0.0074868714436888,0.1590978354215622,B,2014-08-25,06:00,2014-08-25 06:00:00,,True,True,True,2014.0,8.0,237.0,6.0,0.0,Summer,78,0.1322448979591826,Long (≥30s),Calypte costae
AZ,623629,Gadwall,Mareca strepera,2019-12-20,07:33:00,31.34,-109.273,3:54,https://xeno-canto.org/623629/download,https://xeno-canto.org/623629,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,3750743,234.096,0.0244856253266334,0.6815744638442993,B,2019-12-20,07:33,2019-12-20 07:33:00,,True,True,True,2019.0,12.0,354.0,7.0,33.0,Winter,234,0.09600000000000364,Long (≥30s),Mareca strepera
AZ,1080401,Gambel's Quail,Callipepla gambelii,2024-01-24,08:39:00,31.906,-109.1543,0:05,https://xeno-canto.org/1080401/download,https://xeno-canto.org/1080401,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1591306,5.4827916666666665,0.0122249545529484,0.3162276744842529,A,2024-01-24,08:39,2024-01-24 08:39:00,,True,True,True,2024.0,1.0,24.0,8.0,39.0,Winter,5,0.4827916666666665,Short (3–10s),Callipepla gambelii
AZ,324293,Greater Roadrunner,Geococcyx californianus,2016-05-03,07:31:00,31.34,-109.273,3:47,https://xeno-canto.org/324293/download,https://xeno-canto.org/324293,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,3651851,227.9183673469388,0.0090591087937355,0.1840811371803283,B,2016-05-03,07:31,2016-05-03 07:31:00,,True,True,True,2016.0,5.0,124.0,7.0,31.0,Spring,227,0.9183673469387941,Long (≥30s),Geococcyx californianus
AZ,453885,Greater White-fronted Goose,Anser albifrons,2017-12-23,14:15:00,32.233,-109.8269,0:22,https://xeno-canto.org/453885/download,https://xeno-canto.org/453885,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,362323,22.344,0.0292731802910566,0.696731448173523,B,2017-12-23,14:15,2017-12-23 14:15:00,,True,True,True,2017.0,12.0,357.0,14.0,15.0,Winter,22,0.3440000000000012,Medium (10–30s),Anser albifrons
AZ,265347,Green-winged Teal,Anas carolinensis,2015-02-09,13:00:00,34.0266,-109.4425,0:13,https://xeno-canto.org/265347/download,https://xeno-canto.org/265347,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,227160,13.844897959183674,0.0479654408991336,0.4465338587760925,B,2015-02-09,13:00,2015-02-09 13:00:00,,True,True,True,2015.0,2.0,40.0,13.0,0.0,Winter,13,0.8448979591836743,Medium (10–30s),Anas carolinensis
AZ,114789,Groove-billed Ani,Crotophaga sulcirostris,2012-11-24,09:40:00,32.2783,-111.0229,0:18,https://xeno-canto.org/114789/download,https://xeno-canto.org/114789,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,441062,18.168,0.0105937728658318,0.3243937790393829,B,2012-11-24,09:40,2012-11-24 09:40:00,,True,True,True,2012.0,11.0,329.0,9.0,40.0,Fall,18,0.16799999999999926,Medium (10–30s),Crotophaga sulcirostris
AZ,321958,Lesser Nighthawk,Chordeiles acutipennis,2015-06-24,05:18:00,31.8972,-109.0923,1:44,https://xeno-canto.org/321958/download,https://xeno-canto.org/321958,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1674403,104.3330612244898,0.004168071784079,0.0457126274704933,B,2015-06-24,05:18,2015-06-24 05:18:00,,True,True,True,2015.0,6.0,175.0,5.0,18.0,Summer,104,0.33306122448979636,Long (≥30s),Chordeiles acutipennis
AZ,132967,Lucifer Sheartail,Calothorax lucifer,2013-04-18,17:21:00,31.906,-109.1543,1:51,https://xeno-canto.org/132967/download,https://xeno-canto.org/132967,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,1785048,111.22938775510204,0.0107341073453426,0.2956227362155914,B,2013-04-18,17:21,2013-04-18 17:21:00,,True,True,True,2013.0,4.0,108.0,17.0,21.0,Spring,111,0.22938775510203868,Long (≥30s),Calothorax lucifer
AZ,511471,Mallard,Anas platyrhynchos,2019-12-10,10:26:00,33.3634,-111.7341,0:55,https://xeno-canto.org/511471/download,https://xeno-canto.org/511471,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1563600,55.21501133786848,0.0434060357511043,0.8416155576705933,B,2019-12-10,10:26,2019-12-10 10:26:00,,True,True,True,2019.0,12.0,344.0,10.0,26.0,Winter,55,0.21501133786848214,Long (≥30s),Anas platyrhynchos
AZ,583806,Mexican Duck,Anas diazi,2020-03-28,07:47:00,32.084,-109.051,1:31,https://xeno-canto.org/583806/download,https://xeno-canto.org/583806,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1473855,91.8,0.0039772982709109,0.1956331580877304,B,2020-03-28,07:47,2020-03-28 07:47:00,,True,True,True,2020.0,3.0,88.0,7.0,47.0,Spring,91,0.7999999999999972,Long (≥30s),Anas diazi
AZ,175369,Mexican Whip-poor-will,Antrostomus arizonae,2014-04-20,19:30:00,34.465,-112.4762,0:31,https://xeno-canto.org/175369/download,https://xeno-canto.org/175369,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,379494,31.224,0.007006477098912,0.1177319511771202,B,2014-04-20,19:30,2014-04-20 19:30:00,,True,True,True,2014.0,4.0,110.0,19.0,30.0,Spring,31,0.2240000000000002,Long (≥30s),Antrostomus arizonae
AZ,154199,Montezuma Quail,Cyrtonyx montezumae,2013-11-08,09:44:00,31.7124,-110.8651,0:59,https://xeno-canto.org/154199/download,https://xeno-canto.org/154199,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,1191281,59.32408163265306,0.0004940760554745,0.0416505448520183,B,2013-11-08,09:44,2013-11-08 09:44:00,,True,True,True,2013.0,11.0,312.0,9.0,44.0,Fall,59,0.324081632653062,Long (≥30s),Cyrtonyx montezumae
AZ,452515,Northern Pintail,Anas acuta,2018-01-12,11:01:00,33.3607,-111.7343,0:04,https://xeno-canto.org/452515/download,https://xeno-canto.org/452515,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,79301,4.656,0.0451412759721279,0.6949864625930786,B,2018-01-12,11:01,2018-01-12 11:01:00,,True,True,True,2018.0,1.0,12.0,11.0,1.0,Winter,4,0.6559999999999997,Short (3–10s),Anas acuta
AZ,218535,Northern Shoveler,Spatula clypeata,2007-02-17,06:55:00,31.4954,-110.8536,0:23,https://xeno-canto.org/218535/download,https://xeno-canto.org/218535,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,283193,23.05240625,0.019183974713087,0.5325180888175964,B,2007-02-17,06:55,2007-02-17 06:55:00,,True,True,True,2007.0,2.0,48.0,6.0,55.0,Winter,23,0.052406250000000654,Medium (10–30s),Spatula clypeata
AZ,193254,Plain-capped Starthroat,Heliomaster constantii,2014-08-25,09:00:00,31.7244,-110.8805,0:06,https://xeno-canto.org/193254/download,https://xeno-canto.org/193254,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,108941,6.504489795918367,0.003936702851206,0.1620982885360717,B,2014-08-25,09:00,2014-08-25 09:00:00,,True,True,True,2014.0,8.0,237.0,9.0,0.0,Summer,6,0.5044897959183672,Short (3–10s),Heliomaster constantii
AZ,583809,Ring-necked Duck,Aythya collaris,2020-03-15,11:12:00,31.34,-109.273,0:07,https://xeno-canto.org/583809/download,https://xeno-canto.org/583809,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,117027,7.008,0.0118410056456923,0.2390223443508148,B,2020-03-15,11:12,2020-03-15 11:12:00,,True,True,True,2020.0,3.0,75.0,11.0,12.0,Spring,7,0.008000000000000007,Short (3–10s),Aythya collaris
AZ,321736,Rivoli's Hummingbird,Eugenes fulgens,2015-06-09,06:29:00,31.906,-109.1543,0:59,https://xeno-canto.org/321736/download,https://xeno-canto.org/321736,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,949947,59.06285714285714,0.010328471660614,0.3763592839241028,B,2015-06-09,06:29,2015-06-09 06:29:00,,True,True,True,2015.0,6.0,160.0,6.0,29.0,Summer,59,0.0628571428571405,Long (≥30s),Eugenes fulgens
AZ,567440,Ruddy Duck,Oxyura jamaicensis,2020-06-02,03:50:00,34.3052,-110.0276,0:45,https://xeno-canto.org/567440/download,https://xeno-canto.org/567440,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1812552,45.125079365079365,0.0226391721516847,0.3461615443229675,B,2020-06-02,03:50,2020-06-02 03:50:00,,True,True,True,2020.0,6.0,154.0,3.0,50.0,Summer,45,0.12507936507936535,Long (≥30s),Oxyura jamaicensis
AZ,133556,Rufous Hummingbird,Selasphorus rufus,2013-04-19,17:10:00,31.906,-109.1543,0:15,https://xeno-canto.org/133556/download,https://xeno-canto.org/133556,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,258148,15.830204081632653,0.007459589280188,0.1521811187267303,A,2013-04-19,17:10,2013-04-19 17:10:00,,True,True,True,2013.0,4.0,109.0,17.0,10.0,Spring,15,0.8302040816326528,Medium (10–30s),Selasphorus rufus
AZ,1080405,Scaled Quail,Callipepla squamata,2023-07-21,06:20:00,31.5288,-109.5314,5:50,https://xeno-canto.org/1080405/download,https://xeno-canto.org/1080405,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,8411600,350.064,0.0204881746321916,0.6857677698135376,A,2023-07-21,06:20,2023-07-21 06:20:00,,True,True,True,2023.0,7.0,202.0,6.0,20.0,Summer,350,0.06400000000002137,Long (≥30s),Callipepla squamata
AZ,624546,Snow Goose,Anser caerulescens,2020-11-03,09:54:00,31.34,-109.273,0:41,https://xeno-canto.org/624546/download,https://xeno-canto.org/624546,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,669792,41.544,0.0098799401894211,0.3147116899490356,B,2020-11-03,09:54,2020-11-03 09:54:00,,True,True,True,2020.0,11.0,308.0,9.0,54.0,Fall,41,0.5439999999999969,Long (≥30s),Anser caerulescens
AZ,626768,Violet-crowned Hummingbird,Leucolia violiceps,2020-08-22,13:05:00,31.355,-109.044,5:13,https://xeno-canto.org/626768/download,https://xeno-canto.org/626768,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,5026653,313.848,0.0176315885037183,0.3482707142829895,A,2020-08-22,13:05,2020-08-22 13:05:00,,True,True,True,2020.0,8.0,235.0,13.0,5.0,Summer,313,0.8480000000000132,Long (≥30s),Leucolia violiceps
AZ,974054,White-eared Hummingbird,Basilinna leucotis,2005-05-16,17:45:00,31.883,-109.207,1:29,https://xeno-canto.org/974054/download,https://xeno-canto.org/974054,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,2153405,89.256875,0.0047347070649266,0.1946993917226791,B,2005-05-16,17:45,2005-05-16 17:45:00,,True,True,True,2005.0,5.0,136.0,17.0,45.0,Spring,89,0.25687499999999375,Long (≥30s),Basilinna leucotis
AZ,48224,White-throated Swift,Aeronautes saxatalis,2009-11-05,,33.5217,-111.6726,0:30,https://xeno-canto.org/48224/download,https://xeno-canto.org/48224,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,494645,30.615510204081637,0.0131249967962503,0.1967184245586395,A,2009-11-05,?,,,True,False,False,,,,,,,30,0.6155102040816374,Long (≥30s),Aeronautes saxatalis
AZ,778410,Wild Turkey,Meleagris gallopavo,2022-05-04,07:17:00,31.7287,-110.8758,1:12,https://xeno-canto.org/778410/download,https://xeno-canto.org/778410,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,10428192,72.392875,0.0255749318748712,0.7079076766967773,A,2022-05-04,07:17,2022-05-04 07:17:00,,True,True,True,2022.0,5.0,124.0,7.0,17.0,Spring,72,0.39287500000000364,Long (≥30s),Meleagris gallopavo
AZ,87027,Yellow-billed Cuckoo,Coccyzus americanus,2011-08-26,08:09:00,31.5,-110.818,1:56,https://xeno-canto.org/87027/download,https://xeno-canto.org/87027,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,1172893,116.7934693877551,0.0179427322000265,0.410168707370758,B,2011-08-26,08:09,2011-08-26 08:09:00,,True,True,True,2011.0,8.0,238.0,8.0,9.0,Summer,116,0.7934693877550956,Long (≥30s),Coccyzus americanus
AZ,132208,Allen's Hummingbird,Selasphorus sasin,2011-07-10,13:14:00,31.906,-109.1543,0:26,https://xeno-canto.org/132208/download,https://xeno-canto.org/132208,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,424187,26.200816326530614,0.0065962173976004,0.0947198569774627,B,2011-07-10,13:14,2011-07-10 13:14:00,,True,True,True,2011.0,7.0,191.0,13.0,14.0,Summer,26,0.20081632653061376,Medium (10–30s),Selasphorus sasin
AZ,408852,American Wigeon,Mareca americana,2017-12-24,10:03:00,32.2791,-111.021,2:21,https://xeno-canto.org/408852/download,https://xeno-canto.org/408852,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,5677433,141.8187755102041,0.0177984368056058,0.4548698663711548,B,2017-12-24,10:03,2017-12-24 10:03:00,,True,True,True,2017.0,12.0,358.0,10.0,3.0,Winter,141,0.818775510204091,Long (≥30s),Mareca americana
AZ,75505,Anna's Hummingbird,Calypte anna,2011-04-10,18:15:00,32.2784,-110.9509,0:01,https://xeno-canto.org/75505/download,https://xeno-canto.org/75505,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,short_duration,True,False,False,False,True,35645,1.861995464852608,0.0770158469676971,0.367716908454895,B,2011-04-10,18:15,2011-04-10 18:15:00,,True,True,True,2011.0,4.0,100.0,18.0,15.0,Spring,1,0.861995464852608,Very short (<3s),Calypte anna
AZ,491896,Band-tailed Pigeon,Patagioenas fasciata,2019-08-01,07:47:00,31.9202,-109.2624,0:18,https://xeno-canto.org/491896/download,https://xeno-canto.org/491896,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,303560,18.672,0.0145529741421341,0.088009774684906,A,2019-08-01,07:47,2019-08-01 07:47:00,,True,True,True,2019.0,8.0,213.0,7.0,47.0,Summer,18,0.6720000000000006,Medium (10–30s),Patagioenas fasciata
AZ,145955,Berylline Hummingbird,Saucerottia beryllina,2013-06-03,18:14:00,31.906,-109.1543,0:16,https://xeno-canto.org/145955/download,https://xeno-canto.org/145955,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,269151,16.50938775510204,0.0100680952891707,0.3408598005771637,B,2013-06-03,18:14,2013-06-03 18:14:00,,True,True,True,2013.0,6.0,154.0,18.0,14.0,Summer,16,0.5093877551020398,Medium (10–30s),Saucerottia beryllina
AZ,219022,Black-chinned Hummingbird,Archilochus alexandri,2007-02-16,17:00:00,31.7287,-110.8758,0:18,https://xeno-canto.org/219022/download,https://xeno-canto.org/219022,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,222538,18.06771875,0.0253972448408603,0.6969017386436462,B,2007-02-16,17:00,2007-02-16 17:00:00,,True,True,True,2007.0,2.0,47.0,17.0,0.0,Winter,18,0.06771875000000094,Medium (10–30s),Archilochus alexandri
AZ,321717,Blue-throated Mountaingem,Lampornis clemenciae,2015-06-13,12:51:00,31.906,-109.1543,0:17,https://xeno-canto.org/321717/download,https://xeno-canto.org/321717,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,277807,17.057959183673468,0.0404327772557735,0.8109724521636963,A,2015-06-13,12:51,2015-06-13 12:51:00,,True,True,True,2015.0,6.0,164.0,12.0,51.0,Summer,17,0.05795918367346786,Medium (10–30s),Lampornis clemenciae
AZ,132684,Broad-billed Hummingbird,Cynanthus latirostris,2013-04-24,17:11:00,31.906,-109.1543,0:48,https://xeno-canto.org/132684/download,https://xeno-canto.org/132684,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,773655,48.03918367346939,0.0122633604332804,0.3223160803318023,B,2013-04-24,17:11,2013-04-24 17:11:00,,True,True,True,2013.0,4.0,114.0,17.0,11.0,Spring,48,0.039183673469388225,Long (≥30s),Cynanthus latirostris
AZ,132890,Broad-tailed Hummingbird,Selasphorus platycercus,2013-04-19,16:56:00,31.906,-109.1543,0:18,https://xeno-canto.org/132890/download,https://xeno-canto.org/132890,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,304902,18.729795918367348,0.0320604778826236,0.6542677283287048,A,2013-04-19,16:56,2013-04-19 16:56:00,,True,True,True,2013.0,4.0,109.0,16.0,56.0,Spring,18,0.7297959183673477,Medium (10–30s),Selasphorus platycercus
AZ,377681,Buff-collared Nightjar,Antrostomus ridgwayi,2017-06-27,20:30:00,33.2615,-110.9707,0:17,https://xeno-canto.org/377681/download,https://xeno-canto.org/377681,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,433712,17.816575963718822,0.004541736561805,0.0224096160382032,A,2017-06-27,20:30,2017-06-27 20:30:00,,True,True,True,2017.0,6.0,178.0,20.0,30.0,Summer,17,0.8165759637188224,Medium (10–30s),Antrostomus ridgwayi
AZ,132942,Calliope Hummingbird,Selasphorus calliope,2010-09-16,08:06:00,31.932,-109.191,0:06,https://xeno-canto.org/132942/download,https://xeno-canto.org/132942,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,105231,6.2693877551020405,0.0021248683333396,0.0513339862227439,B,2010-09-16,08:06,2010-09-16 08:06:00,,True,True,True,2010.0,9.0,259.0,8.0,6.0,Fall,6,0.2693877551020405,Short (3–10s),Selasphorus calliope
AZ,611978,Cinnamon Teal,Spatula cyanoptera,2020-03-22,17:12:00,31.5633,-109.716,0:18,https://xeno-canto.org/611978/download,https://xeno-canto.org/611978,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,306857,18.864,0.0107620898634195,0.2727171778678894,B,2020-03-22,17:12,2020-03-22 17:12:00,,True,True,True,2020.0,3.0,82.0,17.0,12.0,Spring,18,0.8640000000000008,Medium (10–30s),Spatula cyanoptera
AZ,608776,Common Nighthawk,Chordeiles minor,2020-05-26,04:45:00,33.4426,-109.4875,0:56,https://xeno-canto.org/608776/download,https://xeno-canto.org/608776,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,905194,56.256,0.0091591067612171,0.2479083091020584,B,2020-05-26,04:45,2020-05-26 04:45:00,,True,True,True,2020.0,5.0,147.0,4.0,45.0,Spring,56,0.2560000000000002,Long (≥30s),Chordeiles minor
AZ,632234,Common Poorwill,Phalaenoptilus nuttallii,2020-08-31,19:09:00,31.591,-109.508,1:18,https://xeno-canto.org/632234/download,https://xeno-canto.org/632234,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1254068,78.048,0.0110103311017155,0.1250311136245727,A,2020-08-31,19:09,2020-08-31 19:09:00,,True,True,True,2020.0,8.0,244.0,19.0,9.0,Summer,78,0.04800000000000182,Long (≥30s),Phalaenoptilus nuttallii
AZ,196879,Costa's Hummingbird,Calypte costae,2014-08-25,06:00:00,32.1999,-110.7666,0:09,https://xeno-canto.org/196879/download,https://xeno-canto.org/196879,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,149380,9.038367346938776,0.0307902041822671,0.5038765668869019,B,2014-08-25,06:00,2014-08-25 06:00:00,,True,True,True,2014.0,8.0,237.0,6.0,0.0,Summer,9,0.038367346938775526,Short (3–10s),Calypte costae
AZ,623628,Gadwall,Mareca strepera,2020-12-09,13:28:00,31.34,-109.273,0:22,https://xeno-canto.org/623628/download,https://xeno-canto.org/623628,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,370493,22.848,0.0031689892057329,0.1227477565407753,B,2020-12-09,13:28,2020-12-09 13:28:00,,True,True,True,2020.0,12.0,344.0,13.0,28.0,Winter,22,0.847999999999999,Medium (10–30s),Mareca strepera
AZ,636283,Gambel's Quail,Callipepla gambelii,2019-09-18,07:34:00,31.84,-109.025,0:21,https://xeno-canto.org/636283/download,https://xeno-canto.org/636283,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,343018,21.12,0.0147058200091123,0.3125704526901245,A,2019-09-18,07:34,2019-09-18 07:34:00,,True,True,True,2019.0,9.0,261.0,7.0,34.0,Fall,21,0.120000000000001,Medium (10–30s),Callipepla gambelii
AZ,611001,Greater Roadrunner,Geococcyx californianus,2020-05-21,05:13:00,31.591,-109.508,10:46,https://xeno-canto.org/611001/download,https://xeno-canto.org/611001,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,10357589,646.992,0.0171148478984832,0.7076431512832642,B,2020-05-21,05:13,2020-05-21 05:13:00,,True,True,True,2020.0,5.0,142.0,5.0,13.0,Spring,646,0.9919999999999618,Long (≥30s),Geococcyx californianus
AZ,453887,Greater White-fronted Goose,Anser albifrons,2017-12-23,15:04:00,32.233,-109.8269,0:07,https://xeno-canto.org/453887/download,https://xeno-canto.org/453887,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,119634,7.176,0.0180441550910472,0.6910167932510376,B,2017-12-23,15:04,2017-12-23 15:04:00,,True,True,True,2017.0,12.0,357.0,15.0,4.0,Winter,7,0.17600000000000016,Short (3–10s),Anser albifrons
AZ,452502,Green-winged Teal,Anas carolinensis,2018-01-15,10:14:00,34.6038,-112.4335,0:36,https://xeno-canto.org/452502/download,https://xeno-canto.org/452502,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,593123,36.768,0.0354247838258743,0.6977882385253906,B,2018-01-15,10:14,2018-01-15 10:14:00,,True,True,True,2018.0,1.0,15.0,10.0,14.0,Winter,36,0.7680000000000007,Long (≥30s),Anas carolinensis
AZ,1035206,Lesser Nighthawk,Chordeiles acutipennis,2023-06-16,04:46:00,32.2266,-111.1472,2:38,https://xeno-canto.org/1035206/download,https://xeno-canto.org/1035206,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,3822107,158.832,0.0127192363142967,0.0724319219589233,A,2023-06-16,04:46,2023-06-16 04:46:00,,True,True,True,2023.0,6.0,167.0,4.0,46.0,Summer,158,0.8319999999999936,Long (≥30s),Chordeiles acutipennis
AZ,132968,Lucifer Sheartail,Calothorax lucifer,2013-04-18,17:09:00,31.906,-109.1543,0:05,https://xeno-canto.org/132968/download,https://xeno-canto.org/132968,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,96509,5.7208163265306125,0.0208497121930122,0.1627352386713028,B,2013-04-18,17:09,2013-04-18 17:09:00,,True,True,True,2013.0,4.0,108.0,17.0,9.0,Spring,5,0.7208163265306125,Short (3–10s),Calothorax lucifer
AZ,1101338,Mallard,Anas platyrhynchos,2026-04-19,08:05:00,33.454,-111.945,0:06,https://xeno-canto.org/1101338/download,https://xeno-canto.org/1101338,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1225672,6.948004535147392,0.0083729857578873,0.1843109130859375,B,2026-04-19,08:05,2026-04-19 08:05:00,,True,True,True,2026.0,4.0,109.0,8.0,5.0,Spring,6,0.9480045351473922,Short (3–10s),Anas platyrhynchos
AZ,621691,Mexican Duck,Anas diazi,2019-05-29,08:44:00,32.084,-109.051,1:07,https://xeno-canto.org/621691/download,https://xeno-canto.org/621691,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,1078880,67.104,0.0048305578529834,0.2526292502880096,B,2019-05-29,08:44,2019-05-29 08:44:00,,True,True,True,2019.0,5.0,149.0,8.0,44.0,Spring,67,0.1039999999999992,Long (≥30s),Anas diazi
AZ,34329,Mexican Whip-poor-will,Antrostomus arizonae,2009-05-20,05:10:00,31.9328,-109.2634,0:49,https://xeno-canto.org/34329/download,https://xeno-canto.org/34329,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,797239,49.536,0.027104215696454,0.4589265584945678,A,2009-05-20,05:10,2009-05-20 05:10:00,,True,True,True,2009.0,5.0,140.0,5.0,10.0,Spring,49,0.5360000000000014,Long (≥30s),Antrostomus arizonae
