window_duration_seconds,aci,adi,bioacoustic_index,ndsi,ndsi_ratio_ba,anthropophony,biophony,spectral_entropy_eas,spectral_entropy_ecu,spectral_entropy_ecv,spectral_entropy_eps,spectral_entropy_eps_kurt,spectral_entropy_eps_skew,temporal_entropy,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_01_mean,mfcc_01_std,mfcc_02_mean,mfcc_02_std,mfcc_03_mean,mfcc_03_std,mfcc_04_mean,mfcc_04_std,mfcc_05_mean,mfcc_05_std,mfcc_06_mean,mfcc_06_std,mfcc_07_mean,mfcc_07_std,mfcc_08_mean,mfcc_08_std,mfcc_09_mean,mfcc_09_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,state,recording_id,species_id,common_name,scientific_name,window_index,window_start_seconds,window_end_seconds,window_duration_used,flag_short_window,original_sample_rate,original_channels,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,flag_bandlimit_incompatible
10.0,463.1997375488281,2.014687199878936,1016.4753741496598,0.8211555230902772,10.182900554483211,747.1783701116995,7608.443039308287,0.15183912381093556,0.5445055164439911,0.30256604660126774,0.3042511925885011,55.63202317275498,6.528687061234573,0.8155471467848662,0.003744125831872225,0.0032928718719631433,0.31824731045081966,0.04649189029545759,4088.9322353254206,478.97332104285886,2272.78557427675,245.6566081249742,6573.854940445697,807.4445389303429,-215.7561492919922,18.483516693115234,20.083250045776367,13.11364459991455,-13.392601013183594,10.550822257995605,11.918778419494629,7.7267584800720215,-1.0402270555496216,6.479406833648682,4.506994724273682,6.682428359985352,6.134599208831787,5.77113151550293,7.395443916320801,5.178371906280518,1.492672324180603,4.66234827041626,0.09873518347740173,4.34794282913208,-5.00389289855957,4.109486103057861,-1.952648639678955,4.713327884674072,-1.0557136535644531,4.0082316398620605,AZ,974054,Basilinna leucotis,White-eared Hummingbird,Basilinna leucotis,5,50.0,60.0,10.0,False,48000,2,False,True,False,False,True,False
10.0,517.142333984375,2.150584461202634,852.0721088435374,0.8563534948697237,12.923067590027012,622.2978881899205,8041.997670209415,0.03640240331819222,0.16877819701410357,0.07766824702782349,0.29616388483150036,49.07730957008338,5.7938139694426365,0.633873537384594,0.0035298154689371586,0.003737775608897209,0.31137821099238877,0.06876681748163806,4075.125128915833,743.2827946281539,2360.3982471678873,295.3510613724726,6714.425909323771,1035.3844008727237,-227.59323120117188,32.11149215698242,19.81391143798828,21.048418045043945,-10.174312591552734,10.48912239074707,10.671538352966309,6.85436487197876,1.1067707538604736,8.211142539978027,4.9898176193237305,6.562129974365234,4.7709550857543945,6.572707176208496,4.703610420227051,5.993152141571045,1.751662015914917,4.0363335609436035,0.4114644229412079,4.668572425842285,-4.578207969665527,3.552328109741211,-0.8932740092277527,5.106081485748291,-0.026813194155693054,4.4277262687683105,AZ,974054,Basilinna leucotis,White-eared Hummingbird,Basilinna leucotis,6,60.0,70.0,10.0,False,48000,2,False,True,False,False,True,False
10.0,563.1238403320312,2.0641419978511264,782.1222675736961,0.9438199627706894,34.599834009304345,302.88441198642124,10479.750378735927,0.07285064874321523,0.22183540533082136,0.10354701072220396,0.29680800744877456,26.619263144433354,4.473430033790383,0.4338821928199256,0.0026650158688426018,0.00524550536647439,0.2753780463261124,0.09088210501460404,4135.922604510332,812.5717712718131,2725.5235115968626,308.77066030704805,7503.8422131147545,980.0166160412252,-270.443603515625,27.663761138916016,16.446455001831055,24.168289184570312,-1.5693062543869019,10.05629825592041,7.578330993652344,10.113105773925781,5.094673156738281,6.246009349822998,-1.667418122291565,6.845139503479004,1.8444055318832397,6.610248565673828,5.889252662658691,5.6663498878479,-0.21862266957759857,4.619980812072754,-2.692640781402588,4.281494617462158,1.0957492589950562,3.646510124206543,2.863631248474121,3.5128014087677,-0.13695752620697021,3.440519332885742,AZ,974054,Basilinna leucotis,White-eared Hummingbird,Basilinna leucotis,7,70.0,80.0,10.0,False,48000,2,False,True,False,False,True,False
10.0,512.0304565429688,2.0329624260585533,1027.6420861678005,0.9932933616431177,297.211994381304,281.82383393290434,83761.42374738392,0.15008710885669752,0.4191542916233222,0.23997496340355118,0.22380984816595428,13.45623470045324,2.8719560477878794,0.787479291003906,0.012484731152653694,0.01075624581426382,0.3820166129976581,0.06106692188009682,4604.459067836375,578.9665726282616,2063.6964530166774,390.9644865128833,6662.887423155737,718.2844789566527,-202.1525421142578,39.97907257080078,-14.693608283996582,23.6982479095459,-30.654741287231445,13.772357940673828,9.543157577514648,14.191567420959473,-5.323383331298828,8.660796165466309,8.155512809753418,9.291306495666504,1.4304602146148682,9.13283920288086,4.170797348022461,8.826290130615234,-1.5738157033920288,7.448548316955566,-1.5812746286392212,4.6850690841674805,-0.18610776960849762,4.3622636795043945,-0.8801469206809998,4.754490375518799,1.416454792022705,5.555062770843506,AZ,48224,Aeronautes saxatalis,White-throated Swift,Aeronautes saxatalis,0,0.0,10.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,444.5782470703125,2.0302484771564377,898.6253061224489,0.9708094533133246,67.51533208567629,347.83157184307737,23483.96408286814,0.23640858168694112,0.43348029265821975,0.3083725587337467,0.24226925281922906,16.474776744563037,3.3364964982077954,0.7648509870332394,0.005940771196037531,0.006338657345622778,0.36038929852166274,0.056903008400731675,4264.17632511399,366.2956020528034,2256.044579370736,396.71967572112476,6596.22022284836,748.0635732113853,-216.97572326660156,24.505512237548828,2.320936679840088,14.724289894104004,-25.89964485168457,11.836455345153809,7.27161169052124,11.688291549682617,-5.535003185272217,7.0984110832214355,4.801913738250732,8.070507049560547,5.829633712768555,6.879387378692627,1.2313075065612793,5.852862358093262,-2.08198618888855,6.110373497009277,0.35109037160873413,4.590424060821533,0.06990154832601547,4.322172164916992,-0.9020517468452454,5.072294235229492,1.7819525003433228,4.976112365722656,AZ,48224,Aeronautes saxatalis,White-throated Swift,Aeronautes saxatalis,1,10.0,20.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,474.849365234375,2.071129790448472,932.4727437641724,0.9891310582346562,183.01055440163503,288.5494039040926,52807.5863807493,0.22525625225890056,0.4019968453830304,0.27356388244533825,0.2621900012645254,19.006503830807727,3.690501174546044,0.8073660657223227,0.009615471586585045,0.008944991044700146,0.3643527243120609,0.05537847844622735,4445.209751648731,397.52198810768533,2162.4523925274148,479.1894969662562,6656.155145363729,788.376186322363,-214.84268188476562,42.95563507080078,-6.19743013381958,20.196840286254883,-26.396291732788086,13.788301467895508,12.729434967041016,13.148580551147461,-4.6887946128845215,7.085753440856934,4.215670108795166,8.659419059753418,4.385702133178711,7.547840595245361,2.5938639640808105,6.8510026931762695,-2.971421241760254,6.229910373687744,0.884027898311615,4.208132743835449,-0.3706444799900055,4.035531520843506,-3.284339189529419,4.044741630554199,3.7380290031433105,4.659335613250732,AZ,48224,Aeronautes saxatalis,White-throated Swift,Aeronautes saxatalis,2,20.0,30.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,421.7397766113281,1.410673582832725,1009.79410430839,-0.08125854213974329,0.8496963696047428,428236.8540137241,363871.3001864176,0.39911208229624884,0.5147917622777325,0.4113910309575106,0.3341581775773562,114.18635575407627,8.707858663720945,0.6257684489064346,0.015368656255304813,0.03432358428835869,0.17207511526639344,0.04394219490287594,2756.870977589721,619.9213271563274,2477.701097974099,602.3771891468142,5559.852875256148,1636.4420123451168,-246.47218322753906,59.67153549194336,43.67060852050781,25.60077667236328,-5.738585948944092,8.405990600585938,1.7248549461364746,8.62839412689209,2.2773566246032715,5.142165184020996,1.2395225763320923,5.2836995124816895,1.4262022972106934,4.138706684112549,2.34324049949646,4.805597305297852,2.328202724456787,4.919307708740234,1.4870699644088745,4.3940958976745605,1.078269124031067,4.300936698913574,-0.9569547176361084,3.864400625228882,-0.31615737080574036,3.9095542430877686,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,0,0.0,10.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,437.4027099609375,1.6204135549111176,909.8681179138322,-0.08346559209615856,0.8459284859527852,289430.83978854737,244837.79209036904,0.4281403208446707,0.5479309334761893,0.43267882393355184,0.32426141201555947,51.002113454779895,6.2392655033843285,0.5677075048871031,0.01174376904964447,0.028621327131986618,0.17383612961065573,0.07440495795614911,2835.225982633335,692.0799130975792,2492.994224194863,479.1356277430914,5481.561779585041,1501.4009608758417,-246.6038818359375,48.265132904052734,36.402015686035156,21.75272560119629,-6.976613998413086,11.198015213012695,6.557905197143555,8.98605728149414,4.261889934539795,7.1653008460998535,-1.05703866481781,6.871366024017334,-0.8765758275985718,4.26979923248291,2.649933099746704,4.425571918487549,0.786912739276886,4.586561679840088,-0.015145295299589634,4.017003059387207,1.3364394903182983,3.8155548572540283,-0.821212887763977,4.14795446395874,-1.3427923917770386,4.051801681518555,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,1,10.0,20.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,424.65045166015625,1.5981045068985282,784.4007256235827,-0.1308399953541563,0.7685968025685546,60229.24974730777,46292.008776883675,0.3956744428925699,0.5564327796510791,0.41027132002121325,0.3235859855910538,57.381570481377196,6.451761090235333,0.5970774375339502,0.006536309607326984,0.012585883028805256,0.14491775834309134,0.05879337488589285,2735.443043664432,589.9820269978622,2528.317291668184,399.1324281352454,5466.483494492828,1189.5324091941602,-246.02206420898438,34.979286193847656,36.937564849853516,19.541624069213867,-6.580098628997803,5.98311185836792,5.453001976013184,8.080798149108887,0.5725529789924622,6.256162643432617,-0.34708860516548157,3.8024604320526123,0.9482221603393555,3.7876193523406982,1.6797807216644287,3.7333462238311768,0.9368683695793152,4.306150436401367,1.181867003440857,3.151459217071533,1.611640453338623,2.8659698963165283,-0.9703776240348816,4.189991474151611,0.7543022036552429,3.2874128818511963,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,2,20.0,30.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,417.21258544921875,1.5046767679169608,754.9164172335601,-0.02592674335730596,0.9494569304773912,221932.62127385492,210715.46536747567,0.4512566160214052,0.6337101227114855,0.5047159935005874,0.34359390568936665,39.62310942050249,5.596323579555789,0.4238805144135794,0.007287508808076382,0.025871220976114273,0.1554472519028103,0.04272009481228994,2803.9370392211595,379.31564972068327,2741.855114849055,361.9422979279175,6018.0511974897545,1019.520978995451,-257.247802734375,38.5605583190918,35.04343032836914,14.781661987304688,-2.521300792694092,6.206301212310791,2.9148354530334473,6.6520161628723145,0.6058903336524963,4.604701995849609,-0.3227561116218567,3.8012263774871826,1.003257393836975,4.106438159942627,0.04490675777196884,3.669597625732422,0.15799786150455475,3.6464123725891113,1.885772943496704,4.093306541442871,0.5546671748161316,3.08486270904541,-1.1977274417877197,3.4744606018066406,1.2988566160202026,3.403564929962158,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,3,30.0,40.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,424.13507080078125,1.4765774091106387,968.5995464852608,-0.13744954056575634,0.7583197572045433,334730.38448714785,253832.66389327738,0.4297081854019311,0.6197427154276859,0.43934338197114753,0.3735601882972759,68.80519132205427,7.0544806481364,0.5996149290426103,0.013432290405035019,0.030651038512587547,0.1543860692330211,0.0395019664242452,2653.918768156922,543.3107293984407,2493.817839859138,546.4223324682525,5427.6783427254095,1595.1454814474903,-239.33445739746094,57.667823791503906,45.95319366455078,18.472293853759766,-2.238046169281006,12.499117851257324,1.6635937690734863,8.798944473266602,3.1272642612457275,6.297065734863281,1.2663191556930542,4.912815570831299,-1.0527307987213135,5.4122514724731445,1.2226828336715698,3.327343225479126,1.7028645277023315,4.627699375152588,1.7813655138015747,5.273545742034912,0.752090334892273,3.646888494491577,-0.5346695184707642,3.5695579051971436,-0.8829416036605835,3.9952521324157715,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,4,40.0,50.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,431.2890625,1.2236738669448803,794.7127437641724,-0.09581024610504246,0.8251335092994591,67122.80753705127,55385.27773707929,0.44924764784876037,0.6753959200197648,0.4893696192964423,0.3862191351032592,147.87304770841374,10.559723058968972,0.6273517763563928,0.008198574185371399,0.01266742218285799,0.13215383489461358,0.03345573038557407,2340.949690567983,513.9614107066585,2278.455945348529,465.35018674135034,4453.8177990522545,1508.8086628804697,-240.68283081054688,36.282012939453125,52.43663024902344,17.252071380615234,0.2382631003856659,11.595514297485352,2.486506462097168,7.475088119506836,1.92855966091156,6.355072021484375,0.5470078587532043,6.483176231384277,1.9377539157867432,6.0294928550720215,0.7809597849845886,4.400043964385986,0.917026937007904,4.614322662353516,1.3773572444915771,4.724757671356201,0.7423667907714844,4.102957248687744,0.39069604873657227,4.222569465637207,-0.8060551285743713,3.7171285152435303,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,5,50.0,60.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,432.43505859375,2.1454719629489563,700.8848526077097,-0.33847209997003713,0.4942410828322621,4875.823700573529,2409.832385470668,0.17459278653990895,0.48290759835379093,0.27846629335987416,0.31205621072491474,84.72567072591691,7.284759626513484,0.7897737948022691,0.003540904028341174,0.002532076556235552,0.18396424912177986,0.05371574085501894,2787.6383861239806,513.8860450150102,2426.44960573036,269.921881271875,5238.771132172131,1109.1067433675962,-234.11244201660156,18.493024826049805,41.713768005371094,12.05204963684082,-8.428714752197266,9.838144302368164,1.815690517425537,7.873832702636719,0.5518312454223633,6.497661113739014,1.2816951274871826,4.76281213760376,2.4313595294952393,4.669199466705322,0.5369806885719299,4.521072864532471,-1.7118812799453735,4.451560020446777,0.17118170857429504,3.569321870803833,1.1443380117416382,3.6614112854003906,-1.3802281618118286,4.297823429107666,0.22518335282802582,3.931135416030884,AZ,778410,Meleagris gallopavo,Wild Turkey,Meleagris gallopavo,6,60.0,70.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,457.0420837402344,2.1171458561948824,754.1665759637189,-0.17840612654875343,0.697207740982714,68862.44983007977,48011.4330845654,0.264185957939002,0.4494175565259255,0.27493852725171064,0.3375577031438859,52.078444726373625,5.995232725668282,0.6433439559176466,0.012160816229879856,0.010295574553310871,0.1755125237851288,0.06648673361172497,2986.8791562709225,558.5907875981918,2668.338865279103,338.92075144103427,6287.443167264344,1340.9502419998246,-184.3060302734375,21.53094482421875,34.891807556152344,15.608031272888184,6.545981407165527,8.201993942260742,4.936124324798584,8.75737476348877,1.5989243984222412,7.365055084228516,0.18750207126140594,5.813443183898926,-4.236523151397705,4.929347991943359,0.272458016872406,4.5738348960876465,0.20243488252162933,5.881563663482666,3.7414681911468506,3.7647554874420166,-2.3258183002471924,3.6413910388946533,2.225184202194214,3.5568339824676514,-1.1178878545761108,2.9313998222351074,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,0,0.0,10.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,448.17218017578125,2.15844795205195,760.4307029478458,-0.05126518696537956,0.9024695431732814,44110.97824886674,39808.81438918132,0.2240671749360541,0.409295903922717,0.19983442812208385,0.3541390719078288,32.38122840475045,4.996679388686798,0.697047371383818,0.010382598266005516,0.008235227316617966,0.2124446538348946,0.05123615582939569,3208.0437035837276,578.1876225157591,2839.553502318916,362.57757406836276,6994.1558337602455,1464.8017715136693,-185.75698852539062,19.819242477416992,30.92757797241211,17.555633544921875,13.598447799682617,6.418095111846924,4.274888515472412,8.464961051940918,0.22366486489772797,6.820441722869873,-0.9324156641960144,5.145542144775391,-3.3436312675476074,3.7808942794799805,1.1664700508117676,3.54064679145813,-3.725492238998413,3.665339946746826,3.743090867996216,3.079644203186035,-3.9966325759887695,3.4219157695770264,4.564700126647949,3.1537628173828125,-3.207031011581421,2.6764843463897705,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,1,10.0,20.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,464.63800048828125,2.0596039496585528,800.8110657596372,0.0173180130912257,1.035246424218486,73965.62636909852,76572.6502136898,0.23130983343111045,0.4325080650044575,0.20410694406581154,0.3406644467346239,91.01567318783316,7.809728624841537,0.6637365561391558,0.012730328366160393,0.011938211508095264,0.2002376225848946,0.06630938323396525,3009.7026031800706,512.1036485710468,2527.4260349139026,435.4695749173088,5930.304655481557,1313.4082894171909,-183.29014587402344,24.701854705810547,37.24000549316406,18.34119415283203,1.4696886539459229,12.110968589782715,7.060507774353027,13.841477394104004,-0.06870539486408234,8.585184097290039,-2.1303367614746094,7.765868186950684,-3.1613593101501465,4.740944862365723,0.69012051820755,5.129692077636719,0.25373902916908264,4.91632080078125,0.9495863914489746,4.630480766296387,-0.841118574142456,3.1203792095184326,1.6067500114440918,3.3752970695495605,-0.7413457036018372,3.079411506652832,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,2,20.0,30.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,435.4804382324219,2.1541253147045754,825.9687074829932,-0.14015107055194925,0.7541535079485531,51420.59036774251,38779.01860661859,0.20915992042612552,0.41635979694968006,0.19679123475918003,0.3556228373964092,42.92148826254263,5.670312486919269,0.6938580144129238,0.011455997824668884,0.00836940761655569,0.20002035458138173,0.05119050883083318,3011.072671108901,481.21294853238095,2611.9891443440506,299.6609653929699,6241.956166752049,1232.7048507603906,-172.6363067626953,18.015384674072266,37.48223114013672,14.254693984985352,3.9832019805908203,7.356651306152344,4.003436088562012,9.263163566589355,1.1318317651748657,7.187474727630615,-0.9608598947525024,5.907842636108398,-2.3668782711029053,4.546502590179443,2.2068958282470703,4.850865840911865,-2.486887216567993,4.227099418640137,4.437826156616211,4.281863212585449,-2.3496387004852295,3.8699615001678467,3.047818899154663,3.3395304679870605,-2.482858180999756,2.990091562271118,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,3,30.0,40.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,456.9173583984375,2.1432698566759094,977.1404988662132,0.46913211446100556,2.767415687557337,20997.76139710254,58109.53429392743,0.09662829821213481,0.2468894955083023,0.15958775305813389,0.33047598755617436,40.203532011961606,5.423346273740214,0.8273106813139881,0.012820851057767868,0.008336651138961315,0.19832909470140514,0.07133032080254113,3031.281405203834,518.8322293165156,2468.9882111744755,317.849159182617,5860.762999487705,656.9122505439636,-161.03123474121094,17.845914840698242,36.00639724731445,11.15196704864502,-4.56063985824585,12.45659065246582,7.094958782196045,12.559136390686035,-0.45759737491607666,8.940901756286621,-1.6760691404342651,6.72654390335083,-1.4997873306274414,5.102759838104248,2.8543572425842285,3.743752956390381,-0.7759398221969604,3.9107577800750732,2.1026737689971924,4.242331504821777,-1.7796679735183716,3.33626651763916,2.1796581745147705,3.1573429107666016,-1.4903452396392822,2.9671294689178467,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,4,40.0,50.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,414.65087890625,2.183030112469753,705.4101587301587,-0.0728884061567985,0.864126770802021,13299.889918991055,11492.790927720094,0.08802629944542972,0.3530605956036781,0.2207881783714799,0.36750871028520926,48.95850889262048,6.056063001983082,0.8976304446386383,0.0077489339746534824,0.003074008971452713,0.1666468457259953,0.04109755236941729,2887.7269816579205,347.5169834147542,2625.407038878318,150.41498173710278,5954.182809298156,477.76758037529174,-180.82589721679688,9.83404541015625,36.6700439453125,7.9681010246276855,-0.3627152740955353,5.227899074554443,4.1738715171813965,7.506285190582275,0.36377185583114624,6.210449695587158,-1.6639204025268555,4.362491607666016,-1.739591121673584,2.9159512519836426,2.1277999877929688,3.675607204437256,-0.6248956322669983,2.7266056537628174,1.6638849973678589,2.650482177734375,-1.5238491296768188,2.545827627182007,1.493911623954773,2.3876230716705322,-0.6639060974121094,2.3668525218963623,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,5,50.0,60.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,485.1068420410156,2.1330436411799822,1039.7899319727892,0.31157880801091853,1.9051981886573308,72386.97687495346,137911.53722454142,0.13635447738682072,0.24488304266428107,0.13690536978255008,0.28270037052992447,31.24349749118281,4.554504350739702,0.7078069160035533,0.016873344779014587,0.014832581393420696,0.2174406743998829,0.0779858627576145,3122.612741940695,582.3814906430765,2427.6832363335,412.2166532876727,5762.628073770492,1162.3268790544414,-162.82461547851562,27.883846282958984,34.45574188232422,19.030506134033203,-4.465312480926514,14.23006820678711,8.613776206970215,13.407593727111816,-0.9709258079528809,10.181724548339844,-1.46548593044281,9.071499824523926,-2.3503904342651367,6.351131439208984,2.172041654586792,5.846051216125488,1.9275741577148438,5.662885665893555,2.0908522605895996,4.264099597930908,-2.505659818649292,3.3708302974700928,1.0110406875610352,3.966972589492798,-0.8612908124923706,3.410755157470703,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,6,60.0,70.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,422.55889892578125,2.136145288194639,929.2315646258503,-0.01974947252322829,0.9612660304214505,67587.78504629931,64969.84183643441,0.24165973760106285,0.4527674782722523,0.28490673915982456,0.33268298007507335,37.889759885770864,5.339833010826585,0.6515135131662521,0.012965045869350433,0.009927869774401188,0.22413824648711944,0.04546983483055829,3200.060621876632,405.7969001002723,2643.1337025965695,284.6161517192339,6549.321209016393,1077.7515974032679,-157.85562133789062,19.344392776489258,31.80738067626953,13.253151893615723,-0.7957333922386169,5.022080898284912,3.2014057636260986,6.746531963348389,0.26169243454933167,7.301027774810791,1.0710487365722656,6.066303253173828,-3.694420099258423,3.918386459350586,1.270462155342102,4.1296515464782715,-0.5934255123138428,5.25029993057251,5.583521366119385,3.66412615776062,-3.335902452468872,2.7320170402526855,3.760993242263794,3.7461507320404053,-3.5486483573913574,2.806617498397827,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,7,70.0,80.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,458.60577392578125,2.0817677425518415,1087.2079818594104,0.32406295015271414,1.9588554147932253,43524.46622188048,85258.13633471541,0.09838428100870866,0.3151291565426675,0.15901475411224786,0.26664316085346595,17.10189787617329,3.5123073731190946,0.8277606347583999,0.015722500160336494,0.01072787493467331,0.23775980679156908,0.07343673477730253,3335.953314669193,537.2538675045784,2489.607158050295,364.9321905116607,6283.53491611168,1036.4643823415804,-156.12562561035156,20.21285629272461,26.416038513183594,14.757440567016602,-7.127653121948242,11.764168739318848,6.70050573348999,11.382160186767578,2.3429746627807617,9.796895980834961,2.848257541656494,7.963904857635498,-4.36474084854126,5.705463409423828,-0.18748609721660614,6.849994659423828,-2.6632308959960938,5.2872419357299805,5.920901298522949,4.674318313598633,-2.2765462398529053,4.04382848739624,2.765678644180298,3.655088186264038,-3.8751461505889893,4.361621856689453,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,8,80.0,90.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,463.3290710449219,2.0801268790574423,1184.360544217687,0.3761134490568583,2.2057110334828667,55183.737916049235,121719.3795902566,0.09931233098932135,0.2589760392434416,0.16040597883123786,0.2598829499235301,23.07721780464053,3.8405970094329565,0.8300359303141047,0.018799399957060814,0.011764603666961193,0.23361456198770492,0.07421401533341117,3240.5554588226573,509.5174871043669,2378.3044399714136,341.54564280320676,5894.474817494877,977.2256942437826,-145.97528076171875,19.69570541381836,29.220848083496094,12.840984344482422,-11.09533977508545,11.433989524841309,7.531210899353027,12.21658992767334,1.9581490755081177,9.897001266479492,3.6057028770446777,8.530925750732422,-4.514537334442139,6.120418071746826,-1.0500245094299316,6.142660617828369,-0.9298946261405945,5.732998847961426,6.178716659545898,4.977074146270752,-2.9193427562713623,4.233259201049805,2.4117863178253174,3.9638381004333496,-3.9518918991088867,4.264858245849609,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,9,90.0,100.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,426.6456604003906,2.1324934235181967,1016.0731065759637,-0.0761969400475386,0.8583959176762336,78488.91078724214,67374.56060262275,0.20159671695379855,0.4234279058091249,0.2452200966998418,0.36911443089830154,51.578704869534725,6.28894076462003,0.8072873428407774,0.016093172132968903,0.007771884556859732,0.19189338773419204,0.04345691559837102,3074.7062140937956,416.97137829394285,2510.7988990940125,227.22610265544034,6095.611071977459,962.1510134343686,-145.37274169921875,14.25250244140625,35.80824279785156,11.56940746307373,-3.884298801422119,5.463565349578857,3.634260416030884,5.636892318725586,1.561741590499878,5.298600673675537,4.028651714324951,5.3892669677734375,-5.080182075500488,4.3424201011657715,-1.2027126550674438,5.03171443939209,-6.786357402801514,5.540273189544678,3.7606444358825684,4.434099197387695,-4.378121852874756,3.5971627235412598,1.0514470338821411,3.751889228820801,-4.341916561126709,3.8239665031433105,AZ,87027,Coccyzus americanus,Yellow-billed Cuckoo,Coccyzus americanus,10,100.0,110.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,481.3970642089844,2.1854146265750742,1274.6807256235827,0.9890851920029925,182.2373048200508,81.41617645678707,14837.06456623855,0.05871981595320985,0.32650170122034494,0.1746520207576363,0.24333144842086085,21.484158341271023,3.6079576132012456,0.8412194610236514,0.006099142599850893,0.0032987550366669893,0.4366892472921546,0.052818947265392345,5265.228146454742,536.3181119163856,2082.2570623619968,146.36236262916165,7549.808289574795,576.3509278177125,-206.51492309570312,21.03692054748535,-27.88511848449707,17.74415397644043,-26.528331756591797,8.627401351928711,7.164055824279785,6.256038188934326,-2.183234453201294,5.573248386383057,-0.29650208353996277,6.711147308349609,-4.8360748291015625,5.38648796081543,2.8546977043151855,5.258458614349365,-2.7069332599639893,4.406406879425049,-0.013425304554402828,3.796292781829834,-0.897883415222168,3.569392681121826,-0.9759407043457031,3.2397427558898926,0.3994481563568115,2.8883583545684814,AZ,132208,Selasphorus sasin,Allen's Hummingbird,Selasphorus sasin,0,0.0,10.0,10.0,False,44100,1,False,True,False,False,True,False
10.0,474.21453857421875,2.196579957721861,1291.656507936508,0.9773082616248377,87.13780447024496,163.12532853812627,14214.382982299718,0.05691614819427904,0.1491734423045521,0.06678169218195407,0.2510406718353725,15.219296487852082,3.2868410536070822,0.8310100142087655,0.0059352535754442215,0.0032923140097409487,0.43868353886124123,0.05064335861204542,5244.911334718977,551.9149205428217,2060.740094471334,172.05986066341498,7501.774622182377,624.4370473925251,-208.72503662109375,21.867244720458984,-26.471147537231445,19.03215980529785,-26.12386131286621,7.7787346839904785,8.288007736206055,6.042244911193848,-3.1270275115966797,5.86138391494751,-2.333167552947998,5.6757588386535645,-4.60689640045166,6.244407653808594,1.5036169290542603,6.331982135772705,-2.7583670616149902,5.61171817779541,1.5864440202713013,4.0288496017456055,-1.8919193744659424,4.208272457122803,0.48540422320365906,3.3558826446533203,-0.8171615600585938,3.3464255332946777,AZ,132208,Selasphorus sasin,Allen's Hummingbird,Selasphorus sasin,1,10.0,20.0,10.0,False,44100,1,False,True,False,False,True,False
