recording_id,state,species_id,common_name,scientific_name,original_sample_rate,original_channels,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,flag_bandlimit_incompatible,n_windows,aci_mean,adi_mean,bioacoustic_index_mean,ndsi_mean,ndsi_ratio_ba_mean,anthropophony_mean,biophony_mean,spectral_entropy_eas_mean,spectral_entropy_ecu_mean,spectral_entropy_ecv_mean,spectral_entropy_eps_mean,spectral_entropy_eps_kurt_mean,spectral_entropy_eps_skew_mean,temporal_entropy_mean,rms_mean_mean,rms_std_mean,zcr_mean_mean,zcr_std_mean,spectral_centroid_mean_mean,spectral_centroid_std_mean,spectral_bandwidth_mean_mean,spectral_bandwidth_std_mean,spectral_rolloff_mean_mean,spectral_rolloff_std_mean,mfcc_01_mean,mfcc_01_within_std_mean,mfcc_02_mean,mfcc_02_within_std_mean,mfcc_03_mean,mfcc_03_within_std_mean,mfcc_04_mean,mfcc_04_within_std_mean,mfcc_05_mean,mfcc_05_within_std_mean,mfcc_06_mean,mfcc_06_within_std_mean,mfcc_07_mean,mfcc_07_within_std_mean,mfcc_08_mean,mfcc_08_within_std_mean,mfcc_09_mean,mfcc_09_within_std_mean,mfcc_10_mean,mfcc_10_within_std_mean,mfcc_11_mean,mfcc_11_within_std_mean,mfcc_12_mean,mfcc_12_within_std_mean,mfcc_13_mean,mfcc_13_within_std_mean,aci_std,adi_std,bioacoustic_index_std,ndsi_std,ndsi_ratio_ba_std,anthropophony_std,biophony_std,spectral_entropy_eas_std,spectral_entropy_ecu_std,spectral_entropy_ecv_std,spectral_entropy_eps_std,spectral_entropy_eps_kurt_std,spectral_entropy_eps_skew_std,temporal_entropy_std,rms_mean_std,rms_std_std,zcr_mean_std,zcr_std_std,spectral_centroid_mean_std,spectral_centroid_std_std,spectral_bandwidth_mean_std,spectral_bandwidth_std_std,spectral_rolloff_mean_std,spectral_rolloff_std_std,mfcc_01_between_window_std,mfcc_01_within_std_std,mfcc_02_between_window_std,mfcc_02_within_std_std,mfcc_03_between_window_std,mfcc_03_within_std_std,mfcc_04_between_window_std,mfcc_04_within_std_std,mfcc_05_between_window_std,mfcc_05_within_std_std,mfcc_06_between_window_std,mfcc_06_within_std_std,mfcc_07_between_window_std,mfcc_07_within_std_std,mfcc_08_between_window_std,mfcc_08_within_std_std,mfcc_09_between_window_std,mfcc_09_within_std_std,mfcc_10_between_window_std,mfcc_10_within_std_std,mfcc_11_between_window_std,mfcc_11_within_std_std,mfcc_12_between_window_std,mfcc_12_within_std_std,mfcc_13_between_window_std,mfcc_13_within_std_std
452506,AZ,Calypte anna,Anna's Hummingbird,Calypte anna,48000,1,False,False,False,False,False,False,1,476.4476623535156,2.1401160689275964,845.0867120181406,0.9703577699340483,66.4713068331958,7189.991730508845,477928.1464467938,0.15479991359104417,0.33059644365656327,0.19938429057995277,0.303078805213026,25.01284930054398,4.194117753063612,0.6445874527171956,0.03010387159883976,0.044497426599264145,0.307522067775974,0.09368376839836981,4103.0952948344675,881.1383468765147,2674.3488198726495,401.67146788397923,7360.207297585227,547.6332783675165,-148.70628356933594,70.85606384277344,14.66053581237793,25.453855514526367,-5.455096244812012,7.0347137451171875,2.956453561782837,10.096123695373535,-3.7054829597473145,11.580411911010742,2.039064645767212,6.954581260681152,0.3226836919784546,4.145378112792969,0.04883548989892006,3.106705665588379,-0.3753208518028259,3.0082459449768066,-1.5841175317764282,2.4993491172790527,1.0685731172561646,2.415660858154297,-1.2431414127349854,2.4609375,0.8446509838104248,2.955160140991211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452515,AZ,Anas acuta,Northern Pintail,Anas acuta,48000,1,False,False,False,False,False,False,1,421.8662109375,1.5201597096158135,517.8300680272109,0.021275411643376197,1.0434757885854278,269621.9685668091,281343.9962702065,0.4947643260779272,0.7185827839681245,0.5701147148496833,0.3870043956681517,45.55809102139037,5.926621862801881,0.5360758599013317,0.02010861597955227,0.04056727886199951,0.2138696660850254,0.0469523016123491,3322.285672661905,298.2180870670002,2915.2214409784983,377.1875459250881,7099.070778473984,1088.5642428265787,-157.8789520263672,56.687835693359375,28.66542625427246,8.702628135681152,1.5768241882324219,10.667004585266113,2.157026767730713,9.570283889770508,2.651404619216919,4.501294136047363,-2.4414165019989014,6.900964260101318,-1.2739015817642212,5.457149028778076,0.5042570233345032,5.09520959854126,0.31474268436431885,2.9139182567596436,-0.6300122737884521,3.6287343502044678,1.0254969596862793,3.029060125350952,0.43430095911026,3.2746469974517822,0.2980748414993286,3.15877103805542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452611,TX,Sayornis phoebe,Eastern Phoebe,Sayornis phoebe,48000,1,False,False,False,False,False,False,6,464.21311950683594,1.8767205483616882,450.8343990929705,0.9819819616197645,245.58894302848663,682.781753068392,172259.47612766703,0.28923787525044187,0.44581692855106003,0.29965219781307817,0.31863694504607015,45.937608307879266,5.623382675590137,0.4035140203460074,0.0073150122771039605,0.020189046549300354,0.36872819696526155,0.03404973523146815,4580.223529147847,213.32976849711926,3129.7248053187577,480.61631200183893,8526.543288934425,848.7193211150343,-225.2803700764974,20.39156166712443,9.05625613530477,11.006073474884033,5.184031049410502,10.645005702972412,6.998939911524455,13.151955763498941,-0.5985064829389254,6.430026372273763,-1.7062878708044689,4.541361212730408,1.3563372194766998,4.524037003517151,-1.9426961938540142,4.216725428899129,2.43114827076594,4.105354030927022,0.4907687157392502,2.837362368901571,-0.349295715490977,3.014149268468221,0.9144818335771561,3.17938240369161,-0.04982699205478033,2.634310324986776,22.039925326842337,0.24474140713301895,111.60880167729604,0.018134463815515638,226.6385881458513,55.388535035529294,158345.7681253233,0.03338481521470022,0.09156291405532059,0.03595038617098084,0.02670871621844574,25.85197019733263,1.4299723217360147,0.07039095252167564,0.0036345038001326245,0.010263228765030727,0.00974880958861866,0.006066309513368016,54.1962954381178,59.93423939720489,85.3878257796057,119.206654201289,154.41583225769358,206.7503957153983,1.8154191506165354,8.126722920940892,2.099471415270637,2.3829365663960402,1.24039135025471,1.827221326524107,2.7973689761997242,3.164378026026756,1.779737845005564,1.0826343535782628,0.8541380930701093,0.6355502782158403,0.9551112689263302,0.638052861560909,0.7764416811788966,0.6270016102395829,0.47150062620803246,0.7864860207477372,0.5319035911033497,0.24591846879439555,0.549657180341818,0.46734057123673883,0.6936869365361865,0.3444222619373165,0.39379928725943714,0.20667020806323025
452706,TX,Mareca strepera,Gadwall,Mareca strepera,48000,1,False,False,False,False,False,False,1,419.4250793457031,1.1418028080436053,799.1778684807256,0.36404618230537444,2.144882449562347,16455.88858170567,35295.946610853905,0.28883079352127605,0.46503300003846704,0.33751338480844684,0.41112710708522293,50.57287298327241,6.363817660621665,0.5847856286879217,0.006463788915425539,0.009089774452149868,0.11708458357728337,0.02364131540191203,1985.2682669827918,211.94974511501871,2054.761925538299,325.0002864664917,3531.344454405738,599.0394954986837,-235.32745361328125,39.284358978271484,62.065696716308594,12.592817306518555,0.8008379936218262,10.310358047485352,3.5081992149353027,7.849164962768555,3.924811601638794,4.679305076599121,-0.6299400329589844,4.254849910736084,-0.9296758770942688,5.254518032073975,-1.7892869710922241,5.03678035736084,-2.710738182067871,5.011062145233154,1.145655870437622,3.2909042835235596,1.4557174444198608,4.566543102264404,1.0529382228851318,2.8684723377227783,-0.403656542301178,3.7465012073516846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452764,TX,Dryobates scalaris,Ladder-backed Woodpecker,Dryobates scalaris,48000,1,False,False,False,False,False,False,3,509.05104573567706,1.769126811792056,715.726379440665,0.8865199276622141,19.958583506422332,1819.1963753025286,38120.50077865552,0.12733330441906934,0.4540365147035977,0.1871438040094282,0.2987403331567258,18.457332228822775,3.74327077614096,0.36361647308950173,0.004474903844917814,0.009825842610249916,0.2324245432035519,0.07671224915681103,3324.559920001738,735.3948828385738,2690.889043401266,186.38841740647695,6306.051485655737,816.9121179964736,-225.01343282063803,29.44385528564453,35.91241963704427,15.6370267868042,5.624582290649414,11.013015429178873,2.564887762069702,5.705097675323486,-7.79207722345988,6.271892388661702,-2.563964327176412,6.221861044565837,0.512458990017573,6.876726150512695,1.541382114092509,5.715806484222412,-3.559847911198934,4.133889516194661,2.988883097966512,3.695174773534139,0.9314301510651907,3.1233813762664795,-4.384942849477132,3.069103797276815,3.418498675028483,3.069717804590861,31.112813728297777,0.1066744934045069,28.012069770703327,0.05818708028518715,10.159029717532624,349.0187037141732,26089.48902942638,0.03677253050317678,0.12896624194005812,0.050881377397075524,0.006330404117855356,0.41645779854481296,0.025325604457503103,0.012939698183872306,0.0011077731900113485,0.003540051728348462,0.006437064935217273,0.009393765690644746,62.0609694947667,153.00156618977095,45.032321549040574,64.74567768353515,98.07228404283654,183.30379069084637,1.1340914620270903,11.784926294534285,1.8942032808672553,3.2249808211762505,0.8166609671369216,1.6391461217164394,1.9064711506562635,0.20565645961617612,0.3328457392806938,0.17122240914418468,0.8289636314208947,0.16485100811385098,0.5487531574619503,0.34200358826328836,0.5432285159961876,0.04159291840912811,0.16186913072194387,0.331209004362001,1.2711021067994364,0.27418868867387,0.5140270847218776,0.21415959232772666,0.18572383558848657,0.20335031762927266,0.9270615675474307,0.24030753330637172
452766,TX,Limnodromus scolopaceus,Long-billed Dowitcher,Limnodromus scolopaceus,48000,1,False,False,False,False,False,False,2,425.81304931640625,1.6073713022342395,920.5585941043084,0.991837176650612,388.2003681040837,1451.7605544279986,451601.80877105135,0.32326656348444677,0.45448333980592165,0.3721318880820466,0.30893643530686216,24.38989414575942,4.268666629352582,0.632233488374669,0.02011572103947401,0.03184957429766655,0.3298093987851288,0.023755244678041625,3910.421501820997,224.8734967865371,2120.4285154022336,427.17068955535217,5757.421274654201,983.1018562727558,-183.03338623046875,26.92006206512451,16.448939323425293,10.124956607818604,-28.30305004119873,12.357334613800049,10.90824842453003,7.041115999221802,6.099184513092041,9.238906621932983,-9.10304880142212,6.844786167144775,0.8265694081783295,9.892605304718018,4.334637761116028,10.738399505615234,-3.9233060777187347,5.681177496910095,0.4163968414068222,3.8623485565185547,-0.5822356790304184,3.446756958961487,3.2854140996932983,4.335515737533569,-3.8280494809150696,4.741360783576965,0.9078795318017708,0.12386582548888869,109.52561326723233,0.007026385654039716,335.0154433022857,668.4597686194031,226865.87746964503,0.06288609459625086,0.005893423263353279,0.047684174385647295,0.047414881951328446,6.436514490813135,0.6079545587502951,0.05238521393054488,0.008337493523692105,0.006240826104621804,0.019005047232930294,0.00401705847665926,121.5229074967432,83.40874606845153,177.4779571792608,5.296272167431707,363.7367855517441,70.00729749359981,5.7298350580242685,11.42402804354942,7.408173816295858,1.421904519289363,2.704609799064826,0.9576998041399523,4.6488007624994925,3.2419487372747042,2.5536391133492273,1.9767981256662108,4.34993442513565,0.22133164614404935,1.657218677454841,0.8706493660507637,4.090578735202042,2.3652824871305254,4.254850334104951,2.5224452192419506,0.17574867044118342,0.15428882280516426,1.1014296823548035,0.7435740889795075,0.9905637249726249,0.26876977860439505,3.864216862688218,1.5172418707327635
452798,TX,Recurvirostra americana,American Avocet,Recurvirostra americana,48000,1,False,False,False,False,False,False,4,518.811767578125,1.7133936748748813,1181.5216099773243,0.9729193313063262,143.5660327458902,3768.3340063119663,524271.3603182511,0.31581529213586934,0.5148486760162365,0.36067770150559364,0.25752761783072087,25.830544949942475,4.010911216259602,0.5765229844104077,0.01689414237625897,0.0342223453335464,0.22899904630781615,0.05898227484502145,3055.821800902234,619.6276212893913,2161.960320611302,427.96374250728854,5080.821052926486,1116.2320805305362,-191.78510284423828,26.257601261138916,37.6261510848999,15.059720516204834,-18.998969793319702,17.371915817260742,2.1325129568576813,10.819090604782104,3.4875143468379974,9.094582557678223,4.272582292556763,8.763875246047974,-5.518488705158234,8.490863561630249,-0.3563696891069412,7.364645838737488,0.4558699280023575,6.118823409080505,1.5809937864542007,5.174796938896179,0.08553820289671421,4.033527851104736,0.5117027461528778,4.575593650341034,-0.16181902587413788,5.3249980211257935,13.36244172967339,0.18560126847736003,48.335399850644286,0.02527497593207662,134.61998234992393,355.7422586689616,486424.4829119621,0.07702730179152842,0.0963343030757982,0.06085901688063731,0.012243482091362277,9.980662540340683,0.499566849967125,0.05098554273495808,0.006696414291650654,0.016950638058441145,0.016365845246070324,0.005269791619127817,171.6612806505166,89.045764153567,107.59610294048603,70.94826592369593,297.1810185381417,160.61166948322293,7.490116795136509,5.2855412874411245,3.8906942691920494,0.9620279748316034,3.074256236487124,2.2426736742238442,2.7095771888348037,1.464217919853977,2.318657683452673,1.931300059146198,0.6468368883275366,1.0074608444266464,2.4030922020814183,1.441031272411393,1.1209114512156346,1.2477366350793937,1.911891141956328,0.39581467094608735,0.6181269733900514,0.9653519412408309,0.3261401103910551,0.17529034787453684,0.15065545401084887,0.6752066152174385,0.5438453960852507,1.1136687551833815
452826,TX,Larus smithsonianus,American Herring Gull,Larus smithsonianus,48000,1,False,False,False,False,False,False,1,483.5107421875,1.253283198992405,980.4157823129252,0.19791327507772594,1.4934959498223952,903147.3580145892,1348846.9212875857,0.2968624858065373,0.46999322808418176,0.32871752860190706,0.39451251884181393,59.075537339344706,6.881249706430498,0.7462231619174748,0.04663580656051636,0.05699772760272026,0.12304958015927978,0.03419958384528949,2056.6891766833874,194.93415056648288,2005.5446660150349,378.3607896516437,3601.890500562673,539.9761294213191,-155.09852600097656,55.93656921386719,60.67692947387695,16.38105583190918,-4.555607795715332,10.359701156616211,1.2757502794265747,7.467270374298096,1.7717658281326294,7.582094192504883,-0.5391411185264587,8.015693664550781,-0.6721150279045105,8.271384239196777,0.6029404401779175,5.325528621673584,2.756237506866455,6.834432125091553,0.5370312929153442,3.812854051589966,-0.33886459469795227,3.1459133625030518,0.5397348999977112,4.942528247833252,1.0404479503631592,7.18178129196167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452831,TX,Nycticorax nycticorax,Black-crowned Night Heron,Nycticorax nycticorax,48000,1,False,False,False,False,False,False,1,457.6912536621094,1.6742012950770038,1311.425306122449,0.3290315843418472,1.9807662377642623,109324.24712667437,216545.77767751325,0.13390631866563196,0.3524881634924114,0.1570510264276639,0.3894701307971662,35.57814278323376,5.3639878504135385,0.5253478931311503,0.012995149940252304,0.023787571117281914,0.15042264344262296,0.028368517627740064,2417.868868579713,399.99004613093496,2111.319785879461,141.67371586475195,4673.15893954918,519.8209251155371,-177.25962829589844,44.05769348144531,54.149234771728516,9.67266845703125,-7.430970668792725,5.701056480407715,11.687941551208496,5.131730079650879,-7.826676368713379,3.9319448471069336,-0.4360707104206085,3.3514292240142822,-0.4666706919670105,3.6976377964019775,-0.8109392523765564,2.657958984375,-0.05982746183872223,2.577244281768799,1.480864405632019,2.6932637691497803,-0.6245077252388,3.278001546859741,0.09684490412473679,3.106668472290039,1.2952940464019775,3.113910436630249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452954,TX,Hydroprogne caspia,Caspian Tern,Hydroprogne caspia,48000,1,False,False,False,False,False,False,1,492.6005859375,1.87180474043088,1396.528344671202,0.9720625254772225,70.58843217447597,6808.757711348737,480619.53189998056,0.3834570312146768,0.6338824050086194,0.4465055145230854,0.29960715504420965,34.476374703742124,5.112315522709469,0.4946248331960181,0.013891887851059437,0.037119168788194656,0.18423411885245902,0.0795831457409274,2440.9490862686835,614.1174007296449,1913.3250364734026,187.02122196041614,4118.162061347336,566.3074745889119,-197.1530303955078,33.994319915771484,53.720916748046875,17.798246383666992,-18.110504150390625,8.824161529541016,5.140687942504883,6.289900302886963,-3.3756518363952637,6.409383296966553,0.296644926071167,5.958662509918213,-1.0256441831588745,7.610504627227783,1.4898293018341064,7.140298366546631,0.27427440881729126,4.956396102905273,0.26277828216552734,3.4358508586883545,-0.8265655040740967,2.5283803939819336,0.3454643189907074,3.8322219848632812,0.23976771533489227,5.322136402130127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452962,TX,Gallinula galeata,Common Gallinule,Gallinula galeata,48000,1,False,False,False,False,False,False,2,554.64208984375,1.9997768764848776,939.0105215419501,0.5087173382918778,3.079366825078324,132130.85058557862,405610.20552151225,0.25170691665709194,0.4553967052271755,0.2880200074525518,0.42730119464008703,92.55678415675698,8.479238051870318,0.4145744534097683,0.012639995664358139,0.03574497438967228,0.14160613656323184,0.031343844680586055,2452.520332118782,439.8297249767923,2411.0405937466408,238.14137755592947,5266.784467853484,678.4637930042484,-213.6756134033203,42.43889236450195,38.48882484436035,10.083824634552002,-0.282041996717453,8.969685554504395,14.75989055633545,6.3887224197387695,-11.178906440734863,5.107014894485474,2.127736508846283,3.777889132499695,4.160037636756897,3.7520421743392944,-5.475970983505249,4.878052711486816,4.512102127075195,5.346574068069458,1.9339964389801025,3.8079577684402466,-3.1975181698799133,4.091077446937561,1.6347563564777374,4.818610429763794,0.7501999586820602,3.3303680419921875,13.424152932579863,0.0468200708374503,2.6420459631926496,0.03151000266192887,0.26164338686466854,9701.390555350657,4697.023023245302,0.04493595267030617,0.04298865473928758,0.0472243421266387,5.617716134757143e-05,47.1857009229628,2.193508973775584,0.04344053448411166,0.000940254043429535,0.0008537133925465098,0.009884177049665592,0.009283004722226382,30.731361698519045,19.926022539979943,24.857860105163038,23.717415889330766,14.370464641669907,0.12971375569931726,1.826009177161391,9.867093788175643,2.1150920508740967,1.2907300397319372,1.5781220240292342,0.951388566456537,0.2807721895359334,1.298118213688503,1.1474718901190442,0.7821575057425025,0.7962454270320569,0.47784292956535385,0.8958799868559313,0.06334519602532734,0.9928425207779119,0.5653834512090272,0.06927795500911482,0.042340724014044144,0.556298950893595,0.2308371091824083,1.6941235116821927,1.3869062820480986,1.8211494347938426,0.4687784911498129,0.6350000350725028,0.4203379380444841
452998,TX,Ardea alba,Great Egret,Ardea alba,48000,1,False,False,False,False,False,False,1,406.98016357421875,1.1985662089019138,993.1160090702948,-0.06626025611686334,0.8757146658393293,1884418.1015982642,1650212.5681427072,0.403643925078352,0.6439271395903523,0.4912451687705459,0.43040166703339144,39.862920232062834,5.883239871926864,0.7982166330233469,0.05093232914805412,0.060773566365242004,0.10435382208723654,0.03006688815470339,1833.8673498970907,364.5658230107697,1851.4771033167751,419.7125381768708,3356.5069480020493,825.061572227109,-151.60769653320312,48.91858673095703,69.56832122802734,21.492107391357422,-2.2335495948791504,8.033951759338379,11.984064102172852,10.342374801635742,10.024754524230957,9.060704231262207,-2.669330596923828,6.39013671875,-4.276379108428955,5.641829490661621,-4.201651096343994,4.220781326293945,-1.278626799583435,4.3423752784729,3.95200252532959,5.82394552230835,2.831019163131714,4.199077129364014,0.20277731120586395,3.3643293380737305,-0.9072784781455994,3.534011125564575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453003,TX,Calidris minutilla,Least Sandpiper,Calidris minutilla,48000,1,False,False,False,False,False,False,1,516.2308349609375,1.4835129527589013,1335.6214058956916,0.9977028807624821,869.6557184036808,1102.3563344797433,958670.4899988293,0.3142411392570499,0.4698270038320427,0.33597414539946613,0.32613593824695397,77.71868703235354,7.279939261557356,0.5634118121772091,0.02154628187417984,0.05143045634031296,0.2632304778981265,0.0929755326007779,3209.9609977067153,733.4554194423384,1909.4810933157212,528.1312136550056,4575.35180263832,555.4491560614923,-244.19593811035156,54.74230194091797,29.205398559570312,20.24169921875,-20.502370834350586,20.336503982543945,19.570049285888672,16.11994743347168,4.210178852081299,7.626981258392334,-12.9004487991333,10.572748184204102,4.28602409362793,8.010814666748047,2.48494553565979,8.353456497192383,-6.146069049835205,8.934048652648926,2.613269567489624,5.362627029418945,3.734315872192383,4.983973979949951,-3.2853500843048096,5.825315952301025,-0.7037693858146667,5.995632171630859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453004,TX,Tringa melanoleuca,Greater Yellowlegs,Tringa melanoleuca,48000,1,False,False,False,False,False,False,1,496.04266357421875,1.6031696275318321,1144.6833560090704,0.9964646588305571,564.716264468837,1278.0524523021322,721737.0066592966,0.3976242831289786,0.4583731183864813,0.37753254662703517,0.32274183559584724,43.477163222540604,5.359595840508308,0.5730462737022983,0.023539265617728233,0.04756859689950943,0.19886251100352112,0.040875582578976444,2784.588222395266,306.23635642271074,2138.256304373235,460.81280953829963,4845.213330765845,881.5750970876919,-217.04531860351562,43.389713287353516,42.54130172729492,14.226961135864258,-17.2860050201416,16.509449005126953,-11.489591598510742,6.284149646759033,-3.092592477798462,4.406355857849121,10.785406112670898,15.579682350158691,-0.19383303821086884,10.086613655090332,-5.54123067855835,9.252313613891602,-1.6467554569244385,6.484055995941162,1.2255464792251587,4.023698806762695,1.5752216577529907,2.9222445487976074,2.977869749069214,6.071868419647217,-0.8679454326629639,6.392695903778076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453026,TX,Numenius americanus,Long-billed Curlew,Numenius americanus,48000,1,False,False,False,False,False,False,4,450.92821502685547,1.2758140131087292,755.2528004535147,0.91719778051128,44.721987621384564,23568.06637559399,551780.6634135061,0.39874532258391504,0.5511499429958073,0.4272891478093141,0.3103662354748108,87.70289848884757,7.50979939468309,0.5767322641292005,0.014220639481209219,0.036030778428539634,0.1958216504134953,0.04310286491624247,2894.87193114817,259.32909258982147,2539.5240730177943,577.5326485474494,5764.727182857326,1389.7159553862573,-238.1275863647461,32.07096576690674,43.217750549316406,9.013570666313171,-2.0213584899902344,17.27338409423828,-5.174628734588623,10.356699228286743,-0.746475875377655,7.43331515789032,1.1268235687166452,9.46522307395935,2.454279124736786,7.762304425239563,-0.7296930104494095,7.205327153205872,-0.858130294829607,7.278647243976593,0.528127871453762,5.244290709495544,0.5483418367803097,5.015065908432007,0.047405071556568146,5.464166164398193,0.5965455563273281,6.759985506534576,34.49514246669867,0.236453581089682,170.63143735643828,0.07686699490334206,34.234373828602465,33197.82215271381,411268.6064359762,0.01962914203739322,0.05697976997701857,0.027391028068639158,0.04124882518787735,41.77301609324281,1.3449520954307719,0.0412561134848952,0.0069230991590939865,0.01840028385227525,0.02156211210892713,0.01957859337527158,67.3620872426055,73.4388135112872,114.00627177770431,73.41001450653881,283.1607472062593,161.68147676301888,8.938300080705941,2.256541575299718,1.203807064639664,1.3177720120833774,4.101507990235345,2.9802620412381127,2.883212171829355,2.7091651007038164,1.0514293958412486,3.171116185277331,1.9785185014555442,2.190403737331891,0.9191322474935892,2.104205925237798,0.3950260909749966,2.092737326435857,0.912666810731034,2.528895306525538,1.311172218697098,1.5872535210862164,0.8106465711154098,1.817602234299501,0.23352364768439246,1.2233146999126225,0.8933888100539015,2.3370920077148387
453180,CA,Antigone canadensis,Sandhill Crane,Antigone canadensis,48000,1,False,False,False,False,False,False,2,392.1188659667969,1.868613867454636,453.35780045351476,-0.742859127958313,0.15548485745465207,130189.78149095073,11039.415878962576,0.29256633994461334,0.708142443106005,0.4498887023761381,0.48475442920974854,230.2907722633465,13.314515273077497,0.5653692753208506,0.009703019168227911,0.016185099724680185,0.1627926256952576,0.03515845468624501,2966.521942790172,461.4541155373563,2904.936024867886,348.75561982393924,6625.494284707992,1238.3762193170019,-212.72058868408203,29.06533908843994,26.991230964660645,11.950228214263916,9.744590282440186,6.926821947097778,12.320291996002197,4.966703653335571,-0.004730701446533203,3.8478314876556396,-4.6750524044036865,3.6461082696914673,12.016847610473633,3.9773746728897095,-0.13837212324142456,3.0145119428634644,-4.679429292678833,4.372830152511597,5.903219938278198,3.214828610420227,3.07901269197464,3.901480793952942,-1.600700855255127,3.5175414085388184,2.8290493488311768,2.8178818225860596,0.40875294950059765,0.38620826830715216,19.41234196117041,0.20438407249439602,0.13550303468808939,135836.4225479467,3479.396319614307,0.009783685339118569,0.03819672713646709,0.0026207633075269977,0.05383776375646612,13.211866638335586,0.8202168902023824,0.14980503220515654,0.0034521462871285927,0.011630856827411969,0.02350807259202613,0.0032252400973738628,178.2828278655331,73.09852617024617,22.80731524350843,34.84621523935391,292.0805853099686,211.77623089394567,0.9593566810486126,13.578135263502658,4.226179813964871,1.2427109551117175,1.578711026237174,0.5825689129830413,5.492403990098634,1.3425885336641055,0.7523941599673823,0.21892185793359048,1.7277783602740207,0.5369601223354623,2.5954096747966164,0.09550121839041097,2.6118620342876318,0.42340066523207376,1.0707973317836614,0.9643687842735281,0.2776732160586244,0.3236357030589067,2.640045800474261,0.021619815999542245,3.210048630573779,0.08565352294214355,0.2879739058346869,0.29615241749452886
453885,AZ,Anser albifrons,Greater White-fronted Goose,Anser albifrons,48000,1,False,False,False,False,False,False,2,434.79124450683594,1.389602761916708,483.8668934240363,-0.04281258824867648,0.9182441752522801,266987.6419751422,249524.19859214724,0.3647369636373539,0.7471252098205567,0.4805849580736357,0.40056129999454904,45.77597026920009,5.975702815893577,0.5879435316338482,0.012837432324886322,0.0263429032638669,0.2161930986533958,0.03746744647015625,3487.6725216353657,503.97211154842466,3117.343444366823,469.64562103593073,7637.554831582991,1452.0703286133116,-186.22724151611328,37.23280143737793,29.812744140625,15.433349609375,10.345314264297485,10.293316841125488,1.7835410833358765,6.182748079299927,2.467706099152565,6.071897268295288,-0.9769990146160126,4.319283485412598,0.6458668261766434,4.561041355133057,-1.033665657043457,4.492328405380249,0.10152043192647398,3.5856385231018066,-0.3893653154373169,3.5223896503448486,-0.34800292551517487,3.785984516143799,-0.7479539215564728,4.038047790527344,-0.1674841046333313,4.205256700515747,0.7047978082377268,0.01997344150577901,0.7555941033250555,0.02003462975434758,0.03685351736514388,236848.57219406616,227324.25553383012,0.12564022164290164,0.08417958980090921,0.07932657585228392,0.02380605950898704,23.95530838879502,1.4996091706439758,0.11624152229254957,0.0018080905814942421,0.013589059336778331,0.004186867536253947,0.0018837683584305516,57.88981121172737,23.16600054539275,101.8304311267477,56.75422808803076,283.0589288475802,34.44224186425005,13.20271811095066,8.70830496346924,4.963450251693694,1.0880684359538497,4.014366274913733,1.5637991340592317,1.5389151289362177,0.6306810578447731,3.1045747724026898,0.4352990577414872,0.6213718726799294,0.4391492566466544,1.3378012206557228,0.8905683038318003,0.5519448442676316,0.8224546133659504,0.13739234386141544,0.29880598307677475,0.013665694161172281,0.19180997039829065,0.9530703732260914,0.28985196940433233,1.4676107113038506,0.030390237999871207,1.2477492736764066,0.12365581895787031
453887,AZ,Anser albifrons,Greater White-fronted Goose,Anser albifrons,48000,1,False,False,False,False,False,False,1,456.95391845703125,1.6844539168283708,450.96068027210885,-0.027720842078548122,0.9460537512842823,51564.07365923701,48782.38531682022,0.187452350987255,0.46848860101414813,0.21946674516500353,0.43401437565062884,35.58218268338768,5.461662422407417,0.5217760174917694,0.012141852639615536,0.013293377123773098,0.10162154054330065,0.025996067682805265,2503.9261262824466,412.69878773382305,2887.2506331881614,384.8209596134799,6178.657082950368,1253.510223810851,-204.74078369140625,54.46181869506836,39.58872985839844,11.525126457214355,16.47898292541504,9.080567359924316,0.004241943359375,8.146824836730957,-0.0645890086889267,3.9317877292633057,-0.4215112328529358,4.177978515625,0.5785738825798035,3.795138359069824,-1.3163961172103882,3.39552640914917,-0.6631234288215637,2.8689186573028564,-0.5646295547485352,2.7488396167755127,-0.0894421935081482,3.171480894088745,-0.11654259264469147,3.802811622619629,-0.11578316986560822,3.118190288543701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
