state,recording_id,common_name,scientific_name,quality,date,time,latitude,longitude,duration,audio_url,source_url,license,selection_seed,selection_method
TX,416763,Common Nighthawk,Chordeiles minor,A,2018-05-23,12:45:37,29.5698,-94.5341,1:05,https://xeno-canto.org/416763/download,https://xeno-canto.org/416763,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,845953,Common Ostrich,Struthio camelus,B,2020-07-01,15:30,31.7063,-97.5129,0:00,https://xeno-canto.org/845953/download,https://xeno-canto.org/845953,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,656787,Common Poorwill,Phalaenoptilus nuttallii,A,2021-06-10,05:30,25.8642,-100.161,0:02,https://xeno-canto.org/656787/download,https://xeno-canto.org/656787,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,123582,Cooper's Hawk,Accipiter cooperii,B,2013-03-02,09:45,30.3408,-97.8942,0:20,https://xeno-canto.org/123582/download,https://xeno-canto.org/123582,https://creativecommons.org/licenses/by-nc-sa/3.0/,42,species_stratified_round_robin
TX,860393,Cordilleran Flycatcher,Empidonax occidentalis,A,2023-05-11,10:46,29.2522,-103.3003,0:13,https://xeno-canto.org/860393/download,https://xeno-canto.org/860393,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,318524,Couch's Kingbird,Tyrannus couchii,A,2015-05-13,06:56,26.1762,-98.3862,1:55,https://xeno-canto.org/318524/download,https://xeno-canto.org/318524,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,56210,Downy Woodpecker,Dryobates pubescens,B,2010-06-17,17:20 CDT,29.649,-95.014,0:37,https://xeno-canto.org/56210/download,https://xeno-canto.org/56210,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,705767,Dunlin,Calidris alpina,B,2022-02-24,9:07,25.992,-97.1822,0:24,https://xeno-canto.org/705767/download,https://xeno-canto.org/705767,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,200277,Dusky-capped Flycatcher,Myiarchus tuberculifer,B,2014-10-28,11:36,30.3245,-98.2553,0:35,https://xeno-canto.org/200277/download,https://xeno-canto.org/200277,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,231963,Eastern Kingbird,Tyrannus tyrannus,B,1999-04-08,07:00,29.7757,-94.6762,0:12,https://xeno-canto.org/231963/download,https://xeno-canto.org/231963,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,452611,Eastern Phoebe,Sayornis phoebe,B,2018-02-18,08:45,29.6689,-96.2668,1:00,https://xeno-canto.org/452611/download,https://xeno-canto.org/452611,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,820865,Eastern Screech Owl,Megascops asio,A,2023-08-05,21:00,34.708,-98.7065,2:47,https://xeno-canto.org/820865/download,https://xeno-canto.org/820865,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,994154,Eastern Whip-poor-will,Antrostomus vociferus,B,2025-05-02,20:51,36.4775,-94.1965,0:27,https://xeno-canto.org/994154/download,https://xeno-canto.org/994154,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,428179,Eastern Wood Pewee,Contopus virens,B,2018-07-20,16:16,31.4784,-94.5994,0:37,https://xeno-canto.org/428179/download,https://xeno-canto.org/428179,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,917376,Elf Owl,Micrathene whitneyi,B,2024-06-26,21:28,25.893,-100.0854,0:31,https://xeno-canto.org/917376/download,https://xeno-canto.org/917376,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,154976,Ferruginous Pygmy Owl,Glaucidium brasilianum,B,2013-11-14,23:30,26.5553,-98.068,0:27,https://xeno-canto.org/154976/download,https://xeno-canto.org/154976,https://creativecommons.org/licenses/by-nc-sa/3.0/,42,species_stratified_round_robin
TX,230023,Forster's Tern,Sterna forsteri,B,1999-04-08,07:00,29.7757,-94.6762,0:08,https://xeno-canto.org/230023/download,https://xeno-canto.org/230023,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,222338,Fulvous Whistling Duck,Dendrocygna bicolor,B,1999-04-08,07:00,29.7757,-94.6762,0:06,https://xeno-canto.org/222338/download,https://xeno-canto.org/222338,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,452706,Gadwall,Mareca strepera,B,2017-12-17,15:35,26.0737,-98.1442,0:14,https://xeno-canto.org/452706/download,https://xeno-canto.org/452706,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,305373,Golden-fronted Woodpecker,Melanerpes aurifrons,B,2015-05-14,11:37,26.1253,-97.9532,0:11,https://xeno-canto.org/305373/download,https://xeno-canto.org/305373,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,130846,Great Blue Heron,Ardea herodias,A,2013-04-17,10:10,26.3928,-97.3251,0:44,https://xeno-canto.org/130846/download,https://xeno-canto.org/130846,https://creativecommons.org/licenses/by-nc-sa/3.0/,42,species_stratified_round_robin
TX,614743,Great Crested Flycatcher,Myiarchus crinitus,B,2020-06-20,19:30,33.3773,-99.844,0:40,https://xeno-canto.org/614743/download,https://xeno-canto.org/614743,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,452998,Great Egret,Ardea alba,B,2017-12-19,10:27,26.5878,-99.1487,0:16,https://xeno-canto.org/452998/download,https://xeno-canto.org/452998,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,448002,Great Horned Owl,Bubo virginianus,B,2018-12-29,19:13,35.0701,-106.6146,2:37,https://xeno-canto.org/448002/download,https://xeno-canto.org/448002,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,900944,Great Kiskadee,Pitangus sulphuratus,A,2024-04-23,06:23,25.9298,-97.4131,0:06,https://xeno-canto.org/900944/download,https://xeno-canto.org/900944,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,534824,Greater Roadrunner,Geococcyx californianus,B,2020-03-14,11:00,30.2731,-97.8257,0:57,https://xeno-canto.org/534824/download,https://xeno-canto.org/534824,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,453004,Greater Yellowlegs,Tringa melanoleuca,A,2017-12-19,10:38,26.5878,-99.1487,0:08,https://xeno-canto.org/453004/download,https://xeno-canto.org/453004,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,219976,Green Heron,Butorides virescens,B,1998-04-10,07:00,35.442,-94.9943,0:06,https://xeno-canto.org/219976/download,https://xeno-canto.org/219976,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,70990,Green Kingfisher,Chloroceryle americana,B,2010-04-00,?,29.8242,-99.5845,0:11,https://xeno-canto.org/70990/download,https://xeno-canto.org/70990,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,277744,Green Parakeet,Psittacara holochlorus,B,2015-05-14,08:56,26.1475,-97.9889,3:36,https://xeno-canto.org/277744/download,https://xeno-canto.org/277744,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,218542,Green-winged Teal,Anas carolinensis,B,1998-02-20,07:00,35.442,-94.9943,0:14,https://xeno-canto.org/218542/download,https://xeno-canto.org/218542,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,576684,Grey Hawk,Buteo plagiatus,A,2018-11-17,12:20,26.183835,-98.378778,0:20,https://xeno-canto.org/576684/download,https://xeno-canto.org/576684,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,299108,Groove-billed Ani,Crotophaga sulcirostris,B,2015-05-10,12:32,27.0446,-99.4449,1:26,https://xeno-canto.org/299108/download,https://xeno-canto.org/299108,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,701065,Hairy Woodpecker,Leuconotopicus villosus,A,2020-06-18,07:12,32.7234,-105.7136,0:03,https://xeno-canto.org/701065/download,https://xeno-canto.org/701065,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,222769,Hammond's Flycatcher,Empidonax hammondii,B,1998-06-04,07:00,35.8601,-106.3046,0:07,https://xeno-canto.org/222769/download,https://xeno-canto.org/222769,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,1382,Harris's Hawk,Parabuteo unicinctus,A,2001-12-25,?,28.5028,-98.3056,0:10,https://xeno-canto.org/1382/download,https://xeno-canto.org/1382,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,77507,Hudsonian Whimbrel,Numenius hudsonicus,B,2011-05-05,20:00,29.767,-93.88,0:10,https://xeno-canto.org/77507/download,https://xeno-canto.org/77507,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,404749,Inca Dove,Columbina inca,B,2015-05-09,07:30,29.4758,-100.2272,0:11,https://xeno-canto.org/404749/download,https://xeno-canto.org/404749,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,210719,Killdeer,Charadrius vociferus,B,1990-02-12,09:30,30.652,-96.1671,0:26,https://xeno-canto.org/210719/download,https://xeno-canto.org/210719,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,24756,King Rail,Rallus elegans,A,2008-03-24,18:30,29.592565,-94.478302,0:37,https://xeno-canto.org/24756/download,https://xeno-canto.org/24756,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,452764,Ladder-backed Woodpecker,Dryobates scalaris,B,2017-12-14,10:17,26.1253,-97.9532,0:34,https://xeno-canto.org/452764/download,https://xeno-canto.org/452764,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,224822,Laughing Gull,Leucophaeus atricilla,A,1999-04-08,07:00,29.2778,-94.8127,0:07,https://xeno-canto.org/224822/download,https://xeno-canto.org/224822,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,216259,Least Flycatcher,Empidonax minimus,B,2013-09-01,10:08,32.4405,-93.6693,0:17,https://xeno-canto.org/216259/download,https://xeno-canto.org/216259,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,312735,Least Grebe,Tachybaptus dominicus,B,2016-04-02,19:00,28.2563,-96.7946,0:08,https://xeno-canto.org/312735/download,https://xeno-canto.org/312735,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,453003,Least Sandpiper,Calidris minutilla,A,2017-12-19,10:22,26.5878,-99.1487,0:14,https://xeno-canto.org/453003/download,https://xeno-canto.org/453003,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,230019,Least Tern,Sternula antillarum,B,1999-04-08,07:00,29.378,-94.7361,0:04,https://xeno-canto.org/230019/download,https://xeno-canto.org/230019,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,109164,Lesser Nighthawk,Chordeiles acutipennis,A,2011-06-20,22:00,29.31,-103.164,1:02,https://xeno-canto.org/109164/download,https://xeno-canto.org/109164,https://creativecommons.org/licenses/by-nc-nd/2.5/,42,species_stratified_round_robin
TX,363092,Lesser Prairie Chicken,Tympanuchus pallidicinctus,A,2017-04-03,06:15,33.4266,-103.8199,2:45,https://xeno-canto.org/363092/download,https://xeno-canto.org/363092,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,231530,Lesser Yellowlegs,Tringa flavipes,B,1998-04-10,10:00,35.3904,-94.4822,0:02,https://xeno-canto.org/231530/download,https://xeno-canto.org/231530,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,383873,Lilac-crowned Amazon,Amazona finschi,A,2012-05-13,08:30,28.1815,-105.4379,0:21,https://xeno-canto.org/383873/download,https://xeno-canto.org/383873,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,233658,Loggerhead Shrike,Lanius ludovicianus,B,2015-03-27,09:06,29.5884,-95.6469,0:18,https://xeno-canto.org/233658/download,https://xeno-canto.org/233658,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,453026,Long-billed Curlew,Numenius americanus,B,2017-12-13,07:38,26.0241,-97.4098,0:41,https://xeno-canto.org/453026/download,https://xeno-canto.org/453026,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,452766,Long-billed Dowitcher,Limnodromus scolopaceus,A,2017-12-17,06:42,26.1253,-97.9532,0:23,https://xeno-canto.org/452766/download,https://xeno-canto.org/452766,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,140797,Long-eared Owl,Asio otus,B,2013-06-27,21:30,35.8934,-105.9825,1:06,https://xeno-canto.org/140797/download,https://xeno-canto.org/140797,https://creativecommons.org/licenses/by-nc-sa/3.0/,42,species_stratified_round_robin
TX,297547,Lucifer Sheartail,Calothorax lucifer,B,2015-03-26,12:30,29.3728,-103.4782,0:21,https://xeno-canto.org/297547/download,https://xeno-canto.org/297547,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,218557,Mallard,Anas platyrhynchos,B,1998-03-20,07:00,35.442,-94.9943,0:03,https://xeno-canto.org/218557/download,https://xeno-canto.org/218557,https://creativecommons.org/licenses/by-nc-nd/4.0/,42,species_stratified_round_robin
TX,243333,Mexican Whip-poor-will,Antrostomus arizonae,B,2015-05-15,05:10,35.171,-106.3759,0:43,https://xeno-canto.org/243333/download,https://xeno-canto.org/243333,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,263112,Mississippi Kite,Ictinia mississippiensis,B,2015-06-17,09:00,31.4082,-106.5894,0:15,https://xeno-canto.org/263112/download,https://xeno-canto.org/263112,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
TX,705765,Monk Parakeet,Myiopsitta monachus,A,2022-02-24,17:10,27.8626,-97.6124,0:17,https://xeno-canto.org/705765/download,https://xeno-canto.org/705765,https://creativecommons.org/licenses/by-nc-sa/4.0/,42,species_stratified_round_robin
