recording_id,state,common_name,scientific_name,audit_action,audit_reason,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,file_size_bytes,duration_seconds,rms,peak_amplitude,quality
34952,TX,Chuck-will's-widow,Antrostomus carolinensis,KEEP,none,False,False,False,False,False,946220,58.848,0.06129854544997215,0.7794572114944458,A
233760,TX,Chukar Partridge,Alectoris chukar,KEEP,none,False,False,False,False,False,331301,13.296,0.03212766349315643,0.3390863537788391,A
77519,TX,Clapper Rail,Rallus crepitans,KEEP,none,False,False,False,False,False,549375,34.037551020408166,0.02881770394742489,0.6642608046531677,B
123297,TX,Clark's Grebe,Aechmophorus clarkii,KEEP,none,False,False,False,False,False,140076,8.334,0.03277980908751488,0.7023134827613831,B
147312,TX,Common Black Hawk,Buteogallus anthracinus,FLAG,low_amplitude,False,True,False,False,True,122365,7.344,0.008176183328032494,0.09574884921312332,B
452962,TX,Common Gallinule,Gallinula galeata,KEEP,none,False,False,False,False,False,437591,27.048,0.034958213567733765,0.7677046060562134,A
141468,TX,Common Ground Dove,Columbina passerina,KEEP,none,False,False,False,False,False,258077,15.830204081632653,0.01750662550330162,0.2943485975265503,B
416763,TX,Common Nighthawk,Chordeiles minor,KEEP,none,False,False,False,False,False,1053187,65.51510204081633,0.056636616587638855,0.9331979751586914,A
845953,TX,Common Ostrich,Struthio camelus,FLAG,short_duration,True,False,False,False,True,74316,0.8420861678004535,0.23294106125831604,0.89129638671875,B
656787,TX,Common Poorwill,Phalaenoptilus nuttallii,FLAG,short_duration;low_amplitude,True,True,False,False,True,57800,2.112,0.002731253392994404,0.050621386617422104,A
123582,TX,Cooper's Hawk,Accipiter cooperii,KEEP,none,False,False,False,False,False,340139,20.483625,0.015278718434274197,0.8738348484039307,B
860393,TX,Cordilleran Flycatcher,Empidonax occidentalis,KEEP,none,False,False,False,False,False,215864,13.131950113378684,0.08327867090702057,0.959693193435669,A
318524,TX,Couch's Kingbird,Tyrannus couchii,KEEP,none,False,False,False,False,False,1853438,115.536,0.03332173079252243,0.7443395256996155,A
56210,TX,Downy Woodpecker,Dryobates pubescens,FLAG,clipping,False,False,True,False,True,1206746,37.477006802721085,0.15867112576961517,1.0003025531768799,B
705767,TX,Dunlin,Calidris alpina,KEEP,none,False,False,False,False,False,992265,24.629115646258505,0.05059853568673134,0.39601194858551025,B
200277,TX,Dusky-capped Flycatcher,Myiarchus tuberculifer,KEEP,none,False,False,False,False,False,576348,35.61909297052154,0.01615382544696331,0.34429752826690674,B
231963,TX,Eastern Kingbird,Tyrannus tyrannus,KEEP,none,False,False,False,False,False,157767,12.678321995464852,0.02387404628098011,0.47456178069114685,B
452611,TX,Eastern Phoebe,Sayornis phoebe,KEEP,none,False,False,False,False,False,975159,60.648,0.023525768890976906,0.6959341168403625,B
820865,TX,Eastern Screech Owl,Megascops asio,FLAG,low_amplitude,False,True,False,False,True,6705464,167.45991666666666,0.0033609415404498577,0.03508174419403076,A
994154,TX,Eastern Whip-poor-will,Antrostomus vociferus,FLAG,low_amplitude,False,True,False,False,True,337851,27.744,0.004755277186632156,0.2757548391819,B
428179,TX,Eastern Wood Pewee,Contopus virens,KEEP,none,False,False,False,False,False,1209435,37.64244897959183,0.03584931418299675,0.3182387948036194,B
917376,TX,Elf Owl,Micrathene whitneyi,FLAG,low_amplitude,False,True,False,False,True,3046446,31.733,0.007117026951164007,0.10589599609375,B
154976,TX,Ferruginous Pygmy Owl,Glaucidium brasilianum,FLAG,low_amplitude,False,True,False,False,True,452553,27.97714285714286,0.0062641482800245285,0.23657307028770447,B
230023,TX,Forster's Tern,Sterna forsteri,KEEP,none,False,False,False,False,False,108545,8.592176870748299,0.033654868602752686,0.3904358744621277,B
222338,TX,Fulvous Whistling Duck,Dendrocygna bicolor,KEEP,none,False,False,False,False,False,82496,6.33172335600907,0.035172995179891586,0.524639368057251,B
452706,TX,Gadwall,Mareca strepera,KEEP,none,False,False,False,False,False,242876,14.88,0.01480394508689642,0.47707098722457886,B
305373,TX,Golden-fronted Woodpecker,Melanerpes aurifrons,KEEP,none,False,False,False,False,False,181533,11.04,0.047365929931402206,0.6967724561691284,B
130846,TX,Great Blue Heron,Ardea herodias,KEEP,none,False,False,False,False,False,1084498,44.832,0.033494558185338974,0.528009295463562,A
614743,TX,Great Crested Flycatcher,Myiarchus crinitus,FLAG,clipping,False,False,True,False,True,516098,40.893875,0.12918484210968018,1.389012098312378,B
452998,TX,Great Egret,Ardea alba,KEEP,none,False,False,False,False,False,263988,16.2,0.06298632174730301,0.6838298439979553,B
448002,TX,Great Horned Owl,Bubo virginianus,KEEP,none,False,False,False,False,False,2526789,157.62285714285716,0.01113619189709425,0.23550483584403992,B
900944,TX,Great Kiskadee,Pitangus sulphuratus,KEEP,none,False,False,False,False,False,250399,6.0871875,0.011455802246928215,0.14505159854888916,A
534824,TX,Greater Roadrunner,Geococcyx californianus,KEEP,none,False,False,False,False,False,923647,57.432,0.014166858047246933,0.1160639077425003,B
453004,TX,Greater Yellowlegs,Tringa melanoleuca,KEEP,none,False,False,False,False,False,138055,8.328,0.052804574370384216,0.7074553370475769,A
219976,TX,Green Heron,Butorides virescens,KEEP,none,False,False,False,False,False,78382,5.961814058956916,0.05298464745283127,0.38162899017333984,B
70990,TX,Green Kingfisher,Chloroceryle americana,KEEP,none,False,False,False,False,False,189939,11.572244897959184,0.024717818945646286,0.35756808519363403,B
277744,TX,Green Parakeet,Psittacara holochlorus,KEEP,none,False,False,False,False,False,3463652,216.168,0.019276363775134087,0.7014344930648804,B
218542,TX,Green-winged Teal,Anas carolinensis,KEEP,none,False,False,False,False,False,184904,14.820702947845804,0.0469302162528038,0.7477917075157166,B
576684,TX,Grey Hawk,Buteo plagiatus,KEEP,none,False,False,False,False,False,551704,20.85859410430839,0.03247580677270889,0.5432757139205933,A
299108,TX,Groove-billed Ani,Crotophaga sulcirostris,KEEP,none,False,False,False,False,False,1391564,86.664,0.057421404868364334,0.7028072476387024,B
701065,TX,Hairy Woodpecker,Leuconotopicus villosus,KEEP,none,False,False,False,False,False,66430,3.84,0.028988422825932503,0.3131847381591797,A
222769,TX,Hammond's Flycatcher,Empidonax hammondii,KEEP,none,False,False,False,False,False,95703,7.5009750566893425,0.019726138561964035,0.3143331706523895,B
1382,TX,Harris's Hawk,Parabuteo unicinctus,KEEP,none,False,False,False,False,False,87820,10.396734693877551,0.06966514140367508,0.8021737337112427,A
77507,TX,Hudsonian Whimbrel,Numenius hudsonicus,FLAG,low_amplitude,False,True,False,False,True,176194,10.710204081632654,0.007474817335605621,0.3236727714538574,B
404749,TX,Inca Dove,Columbina inca,KEEP,none,False,False,False,False,False,377274,11.592,0.125168114900589,0.707857608795166,B
210719,TX,Killdeer,Charadrius vociferus,KEEP,none,False,False,False,False,False,538469,26.664979166666665,0.06313584744930267,0.7515147924423218,B
24756,TX,King Rail,Rallus elegans,KEEP,none,False,False,False,False,False,596957,36.93294784580499,0.032226573675870895,0.8662920594215393,A
452764,TX,Ladder-backed Woodpecker,Dryobates scalaris,KEEP,none,False,False,False,False,False,558915,34.632,0.011315037496387959,0.6493417024612427,B
224822,TX,Laughing Gull,Leucophaeus atricilla,KEEP,none,False,False,False,False,False,98877,7.7516553287981855,0.09791048616170883,0.5464197397232056,A
216259,TX,Least Flycatcher,Empidonax minimus,KEEP,none,False,False,False,False,False,712242,17.618707482993198,0.16295209527015686,0.9143511056900024,B
312735,TX,Least Grebe,Tachybaptus dominicus,KEEP,none,False,False,False,False,False,271456,8.281882086167801,0.034667354077100754,0.3694193363189697,B
453003,TX,Least Sandpiper,Calidris minutilla,KEEP,none,False,False,False,False,False,239442,14.664,0.04601607099175453,0.8652287721633911,A
230019,TX,Least Tern,Sternula antillarum,KEEP,none,False,False,False,False,False,59012,4.458185941043084,0.07139632850885391,0.7246778607368469,B
109164,TX,Lesser Nighthawk,Chordeiles acutipennis,KEEP,none,False,False,False,False,False,1012401,62.976,0.01769937388598919,0.2372775673866272,A
363092,TX,Lesser Prairie Chicken,Tympanuchus pallidicinctus,KEEP,none,False,False,False,False,False,2648473,165.22448979591837,0.02208852395415306,0.595058798789978,A
231530,TX,Lesser Yellowlegs,Tringa flavipes,FLAG,short_duration,True,False,False,False,True,34264,2.3676190476190477,0.04293518513441086,0.33094194531440735,B
383873,TX,Lilac-crowned Amazon,Amazona finschi,KEEP,none,False,False,False,False,False,356444,21.91673469387755,0.012343015521764755,0.18245109915733337,A
233658,TX,Loggerhead Shrike,Lanius ludovicianus,KEEP,none,False,False,False,False,False,302064,18.484104308390023,0.013731350190937519,0.10372631251811981,B
453026,TX,Long-billed Curlew,Numenius americanus,KEEP,none,False,False,False,False,False,661112,41.016,0.04162408038973808,0.7073929309844971,B
452766,TX,Long-billed Dowitcher,Limnodromus scolopaceus,KEEP,none,False,False,False,False,False,373517,23.04,0.03626696392893791,0.7046608328819275,A
140797,TX,Long-eared Owl,Asio otus,KEEP,none,False,False,False,False,False,1061873,65.98530612244897,0.05208704620599747,0.6407715082168579,B
297547,TX,Lucifer Sheartail,Calothorax lucifer,FLAG,low_amplitude,False,True,False,False,True,342820,21.0778231292517,0.007544714957475662,0.2303370237350464,B
218557,TX,Mallard,Anas platyrhynchos,KEEP,none,False,False,False,False,False,45610,3.2819727891156463,0.0613185353577137,0.7229374051094055,B
243333,TX,Mexican Whip-poor-will,Antrostomus arizonae,KEEP,none,False,False,False,False,False,705285,43.885714285714286,0.02220134250819683,0.21895097196102142,B
263112,TX,Mississippi Kite,Ictinia mississippiensis,KEEP,none,False,False,False,False,False,369028,15.098775510204081,0.04754151776432991,0.8627579212188721,B
705765,TX,Monk Parakeet,Myiopsitta monachus,KEEP,none,False,False,False,False,False,722754,17.871904761904762,0.021624717861413956,0.43597570061683655,A
